<tab:top_country_dis>
           1036.8944	             51.5355	             51.5355
            196.6176	              9.7722	             61.3078
            103.4110	              5.1397	             66.4475
            100.9928	              5.0195	             71.4670
             66.5528	              3.3078	             74.7748
             53.8436	              2.6761	             77.4509
             50.9132	              2.5305	             79.9814
             49.7276	              2.4716	             82.4529
             34.9642	              1.7378	             84.1907
             34.6939	              1.7243	             85.9151
             34.4668	              1.7131	             87.6281
             30.5251	              1.5172	             89.1453
             26.2647	              1.3054	             90.4507
             23.4187	              1.1639	             91.6146
             17.9896	              0.8941	             92.5087
             17.1448	              0.8521	             93.3609
             16.6108	              0.8256	             94.1865
             10.6290	              0.5283	             94.7147
             10.0502	              0.4995	             95.2142
              8.7504	              0.4349	             95.6492
                   .	           2012.0000	                   .
