<tab:top_area_thera>
             59.8251	             18.2394	             18.2394
             14.0857	              4.2944	             22.5338
             13.1254	              4.0017	             26.5354
             11.4010	              3.4759	             30.0113
             10.5826	              3.2264	             33.2377
              8.6310	              2.6314	             35.8691
              7.6778	              2.3408	             38.2099
              7.3690	              2.2467	             40.4566
              4.0000	              1.2195	             41.6761
              3.6667	              1.1179	             42.7940
              3.6538	              1.1140	             43.9079
              3.5077	              1.0694	             44.9774
              3.3818	              1.0310	             46.0084
              3.3421	              1.0189	             47.0273
              3.1746	              0.9679	             47.9952
              3.0000	              0.9146	             48.9098
              2.9500	              0.8994	             49.8092
              2.8429	              0.8667	             50.6759
              2.7976	              0.8529	             51.5289
              2.7729	              0.8454	             52.3743
                   .	            328.0000	                   .
