<tab:top_inst_dis>
            254.8950	              3.8284	              3.8284
            158.7848	              2.3849	              6.2133
            133.8805	              2.0108	              8.2241
            132.0293	              1.9830	             10.2071
            126.0865	              1.8938	             12.1009
             99.6593	              1.4968	             13.5977
             95.9673	              1.4414	             15.0391
             92.3389	              1.3869	             16.4260
             85.1916	              1.2795	             17.7055
             84.3234	              1.2665	             18.9720
             79.5002	              1.1941	             20.1661
             77.2787	              1.1607	             21.3268
             74.0175	              1.1117	             22.4385
             69.4904	              1.0437	             23.4822
             67.4543	              1.0131	             24.4953
             63.9367	              0.9603	             25.4556
             58.1744	              0.8738	             26.3294
             57.0125	              0.8563	             27.1857
             55.0819	              0.8273	             28.0130
             52.8140	              0.7932	             28.8062
                   .	           6658.0000	                   .
