<tab:top_us_state_fund>
            345.2558	             12.0803	             12.0803
            298.6014	             10.4479	             22.5282
            163.7181	              5.7284	             28.2567
             76.0556	              2.6611	             30.9178
             59.5457	              2.0835	             33.0013
             56.0686	              1.9618	             34.9631
             54.3320	              1.9010	             36.8641
             53.5293	              1.8730	             38.7371
             49.1342	              1.7192	             40.4563
             29.6006	              1.0357	             41.4920
             27.9266	              0.9771	             42.4691
             25.1177	              0.8789	             43.3480
             18.1121	              0.6337	             43.9817
             16.0586	              0.5619	             44.5436
             15.9207	              0.5571	             45.1007
             15.6515	              0.5476	             45.6483
             15.4103	              0.5392	             46.1875
             14.9735	              0.5239	             46.7114
             14.5093	              0.5077	             47.2191
             14.3001	              0.5004	             47.7194
                   .	           2858.0000	                   .
