<tab:top_area_dis>
            689.4791	             10.3556	             10.3556
            361.4883	              5.4294	             15.7850
            302.1559	              4.5382	             20.3233
            236.0082	              3.5447	             23.8680
            143.7740	              2.1594	             26.0274
            128.4200	              1.9288	             27.9562
            124.9714	              1.8770	             29.8332
            117.7511	              1.7686	             31.6018
            115.3931	              1.7331	             33.3349
            100.1823	              1.5047	             34.8396
             92.0969	              1.3833	             36.2229
             89.3554	              1.3421	             37.5650
             89.2214	              1.3401	             38.9050
             78.8486	              1.1843	             40.0893
             72.2383	              1.0850	             41.1743
             63.7237	              0.9571	             42.1314
             47.3401	              0.7110	             42.8424
             30.1917	              0.4535	             43.2959
             28.8367	              0.4331	             43.7290
             23.2580	              0.3493	             44.0783
                   .	           6658.0000	                   .
