<tab:top_us_state_dis>
            227.8053	             11.3223	             11.3223
            200.0085	              9.9408	             21.2631
            140.8595	              7.0010	             28.2641
             64.4956	              3.2055	             31.4696
             61.9588	              3.0795	             34.5491
             49.6520	              2.4678	             37.0169
             47.3884	              2.3553	             39.3722
             29.7980	              1.4810	             40.8532
             25.0042	              1.2428	             42.0959
             23.9281	              1.1893	             43.2852
             22.4984	              1.1182	             44.4034
             19.0442	              0.9465	             45.3499
             15.5715	              0.7739	             46.1239
             10.8888	              0.5412	             46.6651
             10.5777	              0.5257	             47.1908
             10.2324	              0.5086	             47.6994
              8.4464	              0.4198	             48.1192
              7.0539	              0.3506	             48.4698
              6.8525	              0.3406	             48.8103
              6.2175	              0.3090	             49.1194
                   .	           2012.0000	                   .
