<tab:top_mesh_dis>
             33.0861	              1.6444	              1.6444
             17.4754	              0.8686	              2.5130
             16.3262	              0.8114	              3.3244
             14.8611	              0.7386	              4.0631
             11.2437	              0.5588	              4.6219
             10.0218	              0.4981	              5.1200
              9.1083	              0.4527	              5.5727
              8.3774	              0.4164	              5.9891
              7.8095	              0.3881	              6.3772
              7.4238	              0.3690	              6.7462
              6.0980	              0.3031	              7.0493
              6.0024	              0.2983	              7.3476
              5.6560	              0.2811	              7.6287
              5.5190	              0.2743	              7.9030
              5.5048	              0.2736	              8.1766
              5.4028	              0.2685	              8.4451
              5.3956	              0.2682	              8.7133
              5.2020	              0.2585	              8.9719
              5.1790	              0.2574	              9.2293
              5.1190	              0.2544	              9.4837
                   .	           2012.0000	                   .
