<tab:top_gen_mesh_fund>
             36.9190	              1.2918	              1.2918
             28.2520	              0.9885	              2.2803
             25.0194	              0.8754	              3.1557
             23.9583	              0.8383	              3.9940
             21.4682	              0.7512	              4.7452
             21.2524	              0.7436	              5.4888
             19.8119	              0.6932	              6.1820
             17.4885	              0.6119	              6.7939
             17.3095	              0.6057	              7.3996
             16.6409	              0.5823	              7.9818
             16.4119	              0.5742	              8.5561
             16.0575	              0.5618	              9.1179
             15.6762	              0.5485	              9.6664
             15.4857	              0.5418	             10.2082
             15.2857	              0.5348	             10.7431
             13.8103	              0.4832	             11.2263
             13.5246	              0.4732	             11.6995
             12.9012	              0.4514	             12.1509
             12.7310	              0.4454	             12.5964
             12.6940	              0.4442	             13.0405
                   .	           2858.0000	                   .
