<tab:top_city_full_dis>
            689.4791	             10.3556	             10.3556
            381.0717	              5.7235	             16.0792
            361.4883	              5.4294	             21.5085
            302.1559	              4.5382	             26.0468
            236.0082	              3.5447	             29.5915
            143.7740	              2.1594	             31.7509
            128.4200	              1.9288	             33.6797
            124.9714	              1.8770	             35.5568
            117.7511	              1.7686	             37.3253
            115.3931	              1.7331	             39.0585
            100.1823	              1.5047	             40.5632
             92.0969	              1.3833	             41.9464
             92.0920	              1.3832	             43.3296
             89.8914	              1.3501	             44.6797
             89.3554	              1.3421	             46.0218
             89.2214	              1.3401	             47.3619
             81.5142	              1.2243	             48.5862
             78.8486	              1.1843	             49.7704
             73.5513	              1.1047	             50.8751
             72.2383	              1.0850	             51.9601
                   .	           6658.0000	                   .
