<tab:top_inst_cns_if_wt_all>
              3.7176	              3.7176
              3.0017	              6.7193
              2.1446	              8.8640
              1.9978	             10.8618
              1.6452	             12.5070
              1.5972	             14.1042
              1.5841	             15.6883
              1.4693	             17.1576
              1.3843	             18.5419
              1.2334	             19.7753
              1.1308	             20.9060
              1.1208	             22.0269
              1.1007	             23.1276
              1.0349	             24.1624
              1.0107	             25.1732
              1.0025	             26.1756
              0.9824	             27.1580
              0.9789	             28.1369
              0.8565	             28.9934
              0.8402	             29.8336
              0.7466	             30.5802
              0.7457	             31.3259
              0.7456	             32.0715
              0.7324	             32.8039
              0.6940	             33.4979
              0.6852	             34.1832
              0.6344	             34.8175
              0.6327	             35.4502
              0.6238	             36.0740
              0.6204	             36.6944
              0.5996	             37.2940
              0.5888	             37.8828
              0.5871	             38.4699
              0.5826	             39.0525
              0.5756	             39.6281
              0.5635	             40.1916
              0.5379	             40.7295
              0.5360	             41.2655
              0.5246	             41.7900
              0.5158	             42.3058
              0.5133	             42.8191
              0.4906	             43.3097
              0.4884	             43.7981
              0.4863	             44.2843
              0.4498	             44.7341
              0.4440	             45.1782
              0.4384	             45.6166
              0.4316	             46.0482
              0.4150	             46.4632
              0.4074	             46.8705
