pmid,year
1464374,1992
1464375,1992
1464373,1992
1464372,1992
1464371,1992
1464370,1992
1464369,1992
1464368,1992
1334470,1992
1281458,1992
1281457,1992
1281456,1992
1426769,1992
1426768,1992
1426767,1992
1426766,1992
1426765,1992
1426764,1992
1426763,1992
1426762,1992
1426761,1992
1426760,1992
1385243,1992
1385242,1992
1385241,1992
1397844,1992
1397843,1992
1397842,1992
1397841,1992
1397840,1992
1397839,1992
1397838,1992
1397837,1992
1397836,1992
1327930,1992
1521743,1992
1521742,1992
1521741,1992
1521740,1992
1521739,1992
1521738,1992
1521737,1992
1521736,1992
1521735,1992
1387859,1992
1381691,1992
1325933,1992
1325932,1992
1386585,1992
1644265,1992
1644264,1992
1644263,1992
1644262,1992
1644261,1992
1644260,1992
1644259,1992
1644258,1992
1644257,1992
1644256,1992
1644255,1992
1644254,1992
1386584,1992
1322853,1992
1322852,1992
1634051,1992
1634050,1992
1634049,1992
1634048,1992
1634047,1992
1634046,1992
1634045,1992
1634044,1992
1634043,1992
1634042,1992
1634041,1992
1634040,1992
1634038,1992
1386047,1992
1386046,1992
1378801,1992
1353040,1992
1321771,1992
1612297,1992
1612296,1992
1612295,1992
1612294,1992
1612293,1992
1612292,1992
1612291,1992
1612290,1992
1612289,1992
1612288,1992
1612287,1992
1377141,1992
1377140,1992
1319362,1992
1319361,1992
1592212,1992
1592211,1992
1592210,1992
1592209,1992
1592208,1992
1592207,1992
1592206,1992
1592205,1992
1592204,1992
1375569,1992
1375568,1992
1317309,1992
1317308,1992
1563600,1992
1563599,1992
1563598,1992
1563597,1992
1563596,1992
1563595,1992
1563594,1992
1563593,1992
1563592,1992
1563591,1992
1563590,1992
1532945,1992
1532944,1992
1348714,1992
1348713,1992
1314204,1992
1544546,1992
1544545,1992
1544544,1992
1544543,1992
1544542,1992
1544541,1992
1544540,1992
1544539,1992
1544538,1992
1531968,1992
1347506,1992
1312047,1992
1312046,1992
1312045,1992
1740242,1992
1740241,1992
1740240,1992
1740239,1992
1740238,1992
1740237,1992
1740236,1992
1740235,1992
1740234,1992
1740233,1992
1740232,1992
1371260,1992
1346768,1992
1310947,1992
1310946,1992
1537470,1992
1537469,1992
1537468,1992
1537467,1992
1537466,1992
1537465,1992
1537464,1992
1537463,1992
1537462,1992
1537461,1992
1537460,1992
1537459,1992
1537458,1992
1537457,1992
1537456,1992
1537455,1992
1537454,1992
1537453,1992
1371482,1992
1347023,1992
1311272,1992
1311271,1992
