pmid,query_name
1454086,translational_1992
1454084,translational_1992
1448123,translational_1992
1448120,translational_1992
1460737,translational_1992
1460735,translational_1992
1460733,translational_1992
1281240,translational_1992
1361607,translational_1992
1361606,translational_1992
1361595,translational_1992
1304747,translational_1992
1286400,translational_1992
1286397,translational_1992
1286392,translational_1992
1470922,translational_1992
1470917,translational_1992
1465129,translational_1992
1465128,translational_1992
1435932,translational_1992
1435931,translational_1992
1279426,translational_1992
1453528,translational_1992
1453525,translational_1992
1453516,translational_1992
1333541,translational_1992
1443986,translational_1992
1443970,translational_1992
1307705,translational_1992
1493394,translational_1992
1493391,translational_1992
1493390,translational_1992
1360559,translational_1992
1465616,translational_1992
1458541,translational_1992
1458540,translational_1992
1458537,translational_1992
1339317,translational_1992
1299224,translational_1992
1281554,translational_1992
1461282,translational_1992
1359411,translational_1992
1331790,translational_1992
1433769,translational_1992
1433764,translational_1992
1433763,translational_1992
1433761,translational_1992
1433760,translational_1992
1433759,translational_1992
1486304,translational_1992
1486302,translational_1992
1486301,translational_1992
1486300,translational_1992
1360098,translational_1992
1360091,translational_1992
1360090,translational_1992
1360088,translational_1992
1448175,translational_1992
1448167,translational_1992
1448163,translational_1992
1448162,translational_1992
1435899,translational_1992
1360150,translational_1992
1331787,translational_1992
1280333,translational_1992
1433742,translational_1992
1433727,translational_1992
1433724,translational_1992
1483081,translational_1992
1483080,translational_1992
1483079,translational_1992
1360035,translational_1992
1336423,translational_1992
1309191,translational_1992
1304744,translational_1992
1439839,translational_1992
1330326,translational_1992
1448155,translational_1992
1435897,translational_1992
1435885,translational_1992
1435884,translational_1992
1280332,translational_1992
1280331,translational_1992
1433709,translational_1992
1433705,translational_1992
1433697,translational_1992
1423616,translational_1992
1308665,translational_1992
1477567,translational_1992
1359323,translational_1992
1359321,translational_1992
1455234,translational_1992
1360702,translational_1992
1433692,translational_1992
1433688,translational_1992
1359163,translational_1992
1304736,translational_1992
1279227,translational_1992
1416556,translational_1992
1416554,translational_1992
1416553,translational_1992
1467722,translational_1992
1467721,translational_1992
1359280,translational_1992
1359262,translational_1992
1439826,translational_1992
1439824,translational_1992
1439818,translational_1992
1423625,translational_1992
1423624,translational_1992
1423615,translational_1992
1423612,translational_1992
1384988,translational_1992
1406860,translational_1992
1328881,translational_1992
1404811,translational_1992
1406819,translational_1992
1463949,translational_1992
1463947,translational_1992
1359220,translational_1992
1279332,translational_1992
1439810,translational_1992
1439808,translational_1992
1436075,translational_1992
1406838,translational_1992
1406837,translational_1992
1416577,translational_1992
1357471,translational_1992
1357456,translational_1992
1357455,translational_1992
1439789,translational_1992
1423602,translational_1992
1406818,translational_1992
1328880,translational_1992
1279432,translational_1992
1279431,translational_1992
1404775,translational_1992
1404774,translational_1992
1404768,translational_1992
1404767,translational_1992
1404756,translational_1992
1458150,translational_1992
1458146,translational_1992
1458145,translational_1992
1458107,translational_1992
1458106,translational_1992
1458105,translational_1992
1357410,translational_1992
1357403,translational_1992
1411576,translational_1992
1411574,translational_1992
1411570,translational_1992
1436033,translational_1992
1406793,translational_1992
1328696,translational_1992
1458075,translational_1992
1357355,translational_1992
1357354,translational_1992
1357348,translational_1992
1357347,translational_1992
1357346,translational_1992
1423598,translational_1992
1423585,translational_1992
1411543,translational_1992
1411535,translational_1992
1528210,translational_1992
1406988,translational_1992
1328889,translational_1992
1404722,translational_1992
1404715,translational_1992
1404713,translational_1992
1404696,translational_1992
1328695,translational_1992
1422408,translational_1992
1422407,translational_1992
1422405,translational_1992
1422404,translational_1992
1422403,translational_1992
1422402,translational_1992
1422401,translational_1992
1422400,translational_1992
1422399,translational_1992
1383658,translational_1992
1357300,translational_1992
1357294,translational_1992
1411529,translational_1992
1522843,translational_1992
1527882,translational_1992
1527879,translational_1992
1527868,translational_1992
1527867,translational_1992
1527865,translational_1992
1382148,translational_1992
1422362,translational_1992
1422359,translational_1992
1383656,translational_1992
1357246,translational_1992
1357245,translational_1992
1330142,translational_1992
1330141,translational_1992
1330140,translational_1992
1439766,translational_1992
1439760,translational_1992
1394429,translational_1992
1524333,translational_1992
1524331,translational_1992
1518549,translational_1992
1406953,translational_1992
1406942,translational_1992
1388006,translational_1992
1325609,translational_1992
1325608,translational_1992
1422335,translational_1992
1422333,translational_1992
1422328,translational_1992
1384896,translational_1992
1356185,translational_1992
1356184,translational_1992
1356178,translational_1992
1513352,translational_1992
1513349,translational_1992
1406937,translational_1992
1406936,translational_1992
1406935,translational_1992
1406932,translational_1992
1383828,translational_1992
1383827,translational_1992
1518112,translational_1992
1393118,translational_1992
1393117,translational_1992
1393116,translational_1992
1393111,translational_1992
1356550,translational_1992
1355810,translational_1992
1355801,translational_1992
1355799,translational_1992
1525828,translational_1992
1525821,translational_1992
1382316,translational_1992
1382315,translational_1992
1528264,translational_1992
1508248,translational_1992
1508247,translational_1992
1356229,translational_1992
1512918,translational_1992
1512914,translational_1992
1512900,translational_1992
1324996,translational_1992
1503353,translational_1992
1503352,translational_1992
1503350,translational_1992
1354426,translational_1992
1354425,translational_1992
1393075,translational_1992
1393073,translational_1992
1355220,translational_1992
1355210,translational_1992
1522903,translational_1992
1501652,translational_1992
1501651,translational_1992
1501650,translational_1992
1507377,translational_1992
1507374,translational_1992
1507360,translational_1992
1354756,translational_1992
1354755,translational_1992
1393040,translational_1992
1393036,translational_1992
1355165,translational_1992
1355157,translational_1992
1355155,translational_1992
1298229,translational_1992
1382313,translational_1992
1381288,translational_1992
1381287,translational_1992
1495524,translational_1992
1495523,translational_1992
1355854,translational_1992
1301020,translational_1992
1503332,translational_1992
1503327,translational_1992
1392996,translational_1992
1354278,translational_1992
1327367,translational_1992
1519060,translational_1992
1381521,translational_1992
1640955,translational_1992
1508270,translational_1992
1380673,translational_1992
1380672,translational_1992
1501324,translational_1992
1501316,translational_1992
1501304,translational_1992
1637024,translational_1992
1637023,translational_1992
1625740,translational_1992
1392958,translational_1992
1392956,translational_1992
1354798,translational_1992
1354794,translational_1992
1354793,translational_1992
1354784,translational_1992
1354783,translational_1992
1354782,translational_1992
1509264,translational_1992
1509263,translational_1992
1509257,translational_1992
1509256,translational_1992
1509255,translational_1992
1505019,translational_1992
1380725,translational_1992
1635568,translational_1992
1635567,translational_1992
1379699,translational_1992
1378938,translational_1992
1353252,translational_1992
1640621,translational_1992
1640616,translational_1992
1640615,translational_1992
1640602,translational_1992
1640601,translational_1992
1640599,translational_1992
1640597,translational_1992
1640596,translational_1992
1637029,translational_1992
1637027,translational_1992
1637026,translational_1992
1637025,translational_1992
1353566,translational_1992
1353558,translational_1992
1353554,translational_1992
1353553,translational_1992
1301023,translational_1992
1625738,translational_1992
1625737,translational_1992
1625735,translational_1992
1640574,translational_1992
1640571,translational_1992
1322467,translational_1992
1392889,translational_1992
1392886,translational_1992
1392885,translational_1992
1392884,translational_1992
1353802,translational_1992
1294086,translational_1992
1379744,translational_1992
1641039,translational_1992
1641038,translational_1992
1625712,translational_1992
1294076,translational_1992
1616220,translational_1992
1616218,translational_1992
1616217,translational_1992
1616213,translational_1992
1616212,translational_1992
1616211,translational_1992
1392866,translational_1992
1392859,translational_1992
1392858,translational_1992
1377461,translational_1992
1353203,translational_1992
1353202,translational_1992
1353193,translational_1992
1353190,translational_1992
1353189,translational_1992
1352093,translational_1992
1285764,translational_1992
1496383,translational_1992
1496381,translational_1992
1620173,translational_1992
1377788,translational_1992
1377787,translational_1992
1321503,translational_1992
1613922,translational_1992
1605425,translational_1992
1392830,translational_1992
1392829,translational_1992
1392828,translational_1992
1392826,translational_1992
1392822,translational_1992
1353145,translational_1992
1353138,translational_1992
1353133,translational_1992
1636093,translational_1992
1636092,translational_1992
1636090,translational_1992
1386162,translational_1992
1322246,translational_1992
1619744,translational_1992
1619743,translational_1992
1320134,translational_1992
1320132,translational_1992
1515836,translational_1992
1515834,translational_1992
1515833,translational_1992
1515829,translational_1992
1515828,translational_1992
1515827,translational_1992
1489407,translational_1992
1387573,translational_1992
1352577,translational_1992
1352575,translational_1992
1352574,translational_1992
1352573,translational_1992
1352566,translational_1992
1631558,translational_1992
1352913,translational_1992
1321346,translational_1992
1285747,translational_1992
1613924,translational_1992
1613907,translational_1992
1605429,translational_1992
1605427,translational_1992
1605426,translational_1992
1351371,translational_1992
1596043,translational_1992
1352023,translational_1992
1352022,translational_1992
1322218,translational_1992
1623518,translational_1992
1352911,translational_1992
1339310,translational_1992
1321494,translational_1992
1603138,translational_1992
1285746,translational_1992
1608126,translational_1992
1608124,translational_1992
1594016,translational_1992
1638201,translational_1992
1638200,translational_1992
1638195,translational_1992
1489401,translational_1992
1353389,translational_1992
1351608,translational_1992
1351607,translational_1992
1621098,translational_1992
1621092,translational_1992
1621083,translational_1992
1614537,translational_1992
1598117,translational_1992
1598098,translational_1992
1317941,translational_1992
1608115,translational_1992
1608104,translational_1992
1608102,translational_1992
1608101,translational_1992
1534477,translational_1992
1350716,translational_1992
1633526,translational_1992
1633525,translational_1992
1378771,translational_1992
1351563,translational_1992
1351560,translational_1992
1351549,translational_1992
1351548,translational_1992
1321685,translational_1992
1614515,translational_1992
1594018,translational_1992
1594017,translational_1992
1597914,translational_1992
1597913,translational_1992
1597901,translational_1992
1534588,translational_1992
1628089,translational_1992
1385748,translational_1992
1378335,translational_1992
1351198,translational_1992
1351188,translational_1992
1351186,translational_1992
1351185,translational_1992
1351184,translational_1992
1609280,translational_1992
1588982,translational_1992
1588978,translational_1992
1593737,translational_1992
1586111,translational_1992
1586110,translational_1992
1586107,translational_1992
1586091,translational_1992
1375012,translational_1992
1583765,translational_1992
1628059,translational_1992
1628054,translational_1992
1351139,translational_1992
1598586,translational_1992
1376637,translational_1992
1317968,translational_1992
1584263,translational_1992
1316974,translational_1992
1611377,translational_1992
1611370,translational_1992
1350808,translational_1992
1350806,translational_1992
1350805,translational_1992
1604318,translational_1992
1579137,translational_1992
1583762,translational_1992
1583746,translational_1992
1349928,translational_1992
1580453,translational_1992
1580447,translational_1992
1580443,translational_1992
1628026,translational_1992
1628023,translational_1992
1628018,translational_1992
1628017,translational_1992
1350001,translational_1992
1349993,translational_1992
1349991,translational_1992
1349989,translational_1992
1320974,translational_1992
1349424,translational_1992
1578592,translational_1992
1578585,translational_1992
1349655,translational_1992
1314530,translational_1992
1349360,translational_1992
1611338,translational_1992
1611335,translational_1992
1611334,translational_1992
1611332,translational_1992
1349677,translational_1992
1349669,translational_1992
1349668,translational_1992
1349667,translational_1992
1589796,translational_1992
1589795,translational_1992
1533273,translational_1992
1373867,translational_1992
1573759,translational_1992
1573752,translational_1992
1573748,translational_1992
1573736,translational_1992
1573735,translational_1992
1589758,translational_1992
1375393,translational_1992
1560799,translational_1992
1606437,translational_1992
1606436,translational_1992
1606430,translational_1992
1606428,translational_1992
1349947,translational_1992
1349945,translational_1992
1349939,translational_1992
1349938,translational_1992
1318766,translational_1992
1348918,translational_1992
1316807,translational_1992
1316806,translational_1992
1565145,translational_1992
1565144,translational_1992
1565143,translational_1992
1348845,translational_1992
1573725,translational_1992
1573715,translational_1992
1515801,translational_1992
1515796,translational_1992
1515795,translational_1992
1515794,translational_1992
1515792,translational_1992
1381251,translational_1992
1349378,translational_1992
1349370,translational_1992
1349369,translational_1992
1349366,translational_1992
1349365,translational_1992
1349364,translational_1992
1589761,translational_1992
1589759,translational_1992
1589757,translational_1992
1350379,translational_1992
1317056,translational_1992
1574128,translational_1992
1574121,translational_1992
1560803,translational_1992
1533443,translational_1992
1564777,translational_1992
1348788,translational_1992
1392798,translational_1992
1392791,translational_1992
1392790,translational_1992
1382765,translational_1992
1349115,translational_1992
1349105,translational_1992
1349103,translational_1992
1349102,translational_1992
1349101,translational_1992
1327365,translational_1992
1585181,translational_1992
1581963,translational_1992
1558346,translational_1992
1558342,translational_1992
1558341,translational_1992
1350108,translational_1992
1557094,translational_1992
1532633,translational_1992
1313550,translational_1992
1586824,translational_1992
1586818,translational_1992
1349060,translational_1992
1349052,translational_1992
1349050,translational_1992
1373908,translational_1992
1570017,translational_1992
1570015,translational_1992
1552914,translational_1992
1552912,translational_1992
1552910,translational_1992
1532439,translational_1992
1556802,translational_1992
1556785,translational_1992
1372942,translational_1992
1348289,translational_1992
1586785,translational_1992
1586783,translational_1992
1586779,translational_1992
1348808,translational_1992
1348806,translational_1992
1348799,translational_1992
1348796,translational_1992
1568247,translational_1992
1568246,translational_1992
1566084,translational_1992
1566083,translational_1992
1560843,translational_1992
1549154,translational_1992
1373228,translational_1992
1348570,translational_1992
1552640,translational_1992
1552626,translational_1992
1552625,translational_1992
1546869,translational_1992
1546866,translational_1992
1546865,translational_1992
1546864,translational_1992
1546862,translational_1992
1485894,translational_1992
1463478,translational_1992
1581719,translational_1992
1581717,translational_1992
1581715,translational_1992
1530692,translational_1992
1348307,translational_1992
1348299,translational_1992
1348298,translational_1992
1348296,translational_1992
1348295,translational_1992
1566067,translational_1992
1314423,translational_1992
1545852,translational_1992
1545835,translational_1992
1312224,translational_1992
1548829,translational_1992
1392761,translational_1992
1392753,translational_1992
1392752,translational_1992
1392751,translational_1992
1392748,translational_1992
1347867,translational_1992
1347865,translational_1992
1347859,translational_1992
1347856,translational_1992
1347855,translational_1992
1348213,translational_1992
1542343,translational_1992
1542342,translational_1992
1445519,translational_1992
1545465,translational_1992
1545453,translational_1992
1545450,translational_1992
1543311,translational_1992
1543308,translational_1992
1543306,translational_1992
1538720,translational_1992
1392711,translational_1992
1392706,translational_1992
1347815,translational_1992
1347814,translational_1992
1347802,translational_1992
1549177,translational_1992
1542322,translational_1992
1372394,translational_1992
1312681,translational_1992
1542180,translational_1992
1542176,translational_1992
1542175,translational_1992
1542158,translational_1992
1347321,translational_1992
1311778,translational_1992
1740856,translational_1992
1530691,translational_1992
1489382,translational_1992
1372058,translational_1992
1347592,translational_1992
1347583,translational_1992
1347581,translational_1992
1347959,translational_1992
1552943,translational_1992
1538725,translational_1992
1372711,translational_1992
1348107,translational_1992
1538542,translational_1992
1538541,translational_1992
1538529,translational_1992
1538527,translational_1992
1538526,translational_1992
1546326,translational_1992
1739234,translational_1992
1310837,translational_1992
1571640,translational_1992
1347338,translational_1992
1347337,translational_1992
1542793,translational_1992
1542792,translational_1992
1542791,translational_1992
1371891,translational_1992
1545870,translational_1992
1445507,translational_1992
1740864,translational_1992
1740859,translational_1992
1740842,translational_1992
1740841,translational_1992
1559088,translational_1992
1472179,translational_1992
1347104,translational_1992
1347102,translational_1992
1347096,translational_1992
1347094,translational_1992
1347093,translational_1992
1347092,translational_1992
1546325,translational_1992
1736106,translational_1992
1347151,translational_1992
1310525,translational_1992
1538561,translational_1992
1538560,translational_1992
1310898,translational_1992
1736773,translational_1992
1736771,translational_1992
1736770,translational_1992
1736768,translational_1992
1472172,translational_1992
1532756,translational_1992
1346889,translational_1992
1346888,translational_1992
1346887,translational_1992
1346880,translational_1992
1346879,translational_1992
1346878,translational_1992
1346875,translational_1992
1313719,translational_1992
1546316,translational_1992
1546315,translational_1992
1734252,translational_1992
1538763,translational_1992
1311419,translational_1992
1735928,translational_1992
1735916,translational_1992
1732773,translational_1992
1547425,translational_1992
1547418,translational_1992
1547417,translational_1992
1547416,translational_1992
1371324,translational_1992
1346826,translational_1992
1312376,translational_1992
1546298,translational_1992
1371239,translational_1992
1741061,translational_1992
1741060,translational_1992
1741059,translational_1992
1741056,translational_1992
1732793,translational_1992
1732791,translational_1992
1346340,translational_1992
1734110,translational_1992
1734093,translational_1992
1310338,translational_1992
11659388,translational_1992
1733387,translational_1992
1733386,translational_1992
1733382,translational_1992
1547391,translational_1992
1532138,translational_1992
1531108,translational_1992
1347711,translational_1992
1346668,translational_1992
1346661,translational_1992
1346660,translational_1992
1346658,translational_1992
1536004,translational_1992
1732782,translational_1992
1732772,translational_1992
1347149,translational_1992
1347148,translational_1992
1346338,translational_1992
1732657,translational_1992
1732656,translational_1992
1732655,translational_1992
1540737,translational_1992
1540736,translational_1992
1540734,translational_1992
1346423,translational_1992
1346421,translational_1992
1310894,translational_1992
1741034,translational_1992
1729620,translational_1992
1346924,translational_1992
1346923,translational_1992
1731132,translational_1992
1729576,translational_1992
1739827,translational_1992
1739826,translational_1992
1728207,translational_1992
1728206,translational_1992
1531430,translational_1992
1530807,translational_1992
1346294,translational_1992
1346285,translational_1992
1346284,translational_1992
1346282,translational_1992
1346281,translational_1992
1728737,translational_1992
1728735,translational_1992
1728732,translational_1992
1530827,translational_1992
1739802,translational_1992
1531426,translational_1992
1346752,translational_1992
1346183,translational_1992
1346181,translational_1992
1346175,translational_1992
1734519,translational_1992
1531159,translational_1992
1729583,translational_1992
1729578,translational_1992
1370334,translational_1992
1309584,translational_1992
1309583,translational_1992
1737161,translational_1992
1737160,translational_1992
1737159,translational_1992
1737158,translational_1992
1346019,translational_1992
1346018,translational_1992
1346013,translational_1992
1346009,translational_1992
1549775,translational_1992
1731223,translational_1992
1728937,translational_1992
1727547,translational_1992
1727545,translational_1992
1727970,translational_1992
1727966,translational_1992
1727964,translational_1992
1727946,translational_1992
1727945,translational_1992
1727943,translational_1992
1727618,translational_1992
1727617,translational_1992
1309387,translational_1992
1309285,translational_1992
1734989,translational_1992
1737144,translational_1992
1737111,translational_1992
1370237,translational_1992
1345869,translational_1992
1345828,translational_1992
1345827,translational_1992
1372754,translational_1992
1370656,translational_1992
1346257,translational_1992
1727237,translational_1992
1530758,translational_1992
1727526,translational_1992
1727522,translational_1992
1727510,translational_1992
1734988,translational_1992
1531182,translational_1992
1370911,translational_1992
1370335,translational_1992
1345963,translational_1992
1345962,translational_1992
1345951,translational_1992
1727064,translational_1992
1727062,translational_1992
1727204,translational_1992
1727200,translational_1992
1727176,translational_1992
1727096,translational_1992
1463471,translational_1992
1309201,translational_1992
1309200,translational_1992
