<tab:post_mean_year_second>
              0.5100	              0.1811
              0.4100	              0.2718
              0.3400	              0.1666
              0.5900	              0.2072
              0.3300	              0.1288
              0.0800	              0.0432
              0.1100	              0.0481
              0.1000	              0.0485
              0.1300	              0.0471
              0.1100	              0.0449
              0.1300	              0.0583
