<tab:mvr_stats_year_firstlast>
              1.4280	              1.4597
              1.9740	              0.1485
           7177.5421	           7485.9883
              0.6581	              3.9213
              0.9717	              5.8197
              3.8481	              3.5043
              1.9633	              0.1329
           7252.0030	           6069.0249
              0.8581	              3.6991
              3.7575	             21.8379
              4.3290	              3.5634
              1.9689	              0.1082
           7050.0425	           5884.5308
              0.8448	              2.0864
              3.8100	             12.5417
