<tab:if_comb_all>
             49.7595	             49.7595
             10.5381	             60.2976
              8.0639	             68.3615
              5.9977	             74.3592
              2.3304	             76.6896
              2.2176	             78.9072
              2.1951	             81.1023
              1.9949	             83.0972
              1.9221	             85.0193
              1.8771	             86.8964
              1.3531	             88.2495
              1.1748	             89.4243
              1.1620	             90.5863
              1.0935	             91.6798
              1.0861	             92.7659
              0.8432	             93.6091
              0.7967	             94.4058
              0.6227	             95.0285
              0.5791	             95.6076
              0.4101	             96.0177
              9.0564	              9.0564
              7.1365	             16.1929
              6.5069	             22.6999
              3.7886	             26.4885
              3.3492	             29.8377
              2.2981	             32.1357
              2.1925	             34.3282
              1.6991	             36.0273
              1.6076	             37.6349
              1.5690	             39.2039
              1.5647	             40.7686
              1.5257	             42.2944
              1.5161	             43.8105
              1.3238	             45.1343
              1.2844	             46.4187
              1.1652	             47.5840
              1.1520	             48.7360
              1.1226	             49.8586
              1.1157	             50.9742
              1.0526	             52.0268
