<tab:body_comb_all>
             58.8715	             58.8715
              9.1273	             67.9988
              5.0866	             73.0854
              4.6977	             77.7831
              3.6562	             81.4393
              2.1260	             83.5653
              1.7091	             85.2744
              1.6517	             86.9260
              1.4698	             88.3958
              1.3139	             89.7098
              1.3074	             91.0171
              1.2955	             92.3127
              0.7937	             93.1064
              0.7830	             93.8894
              0.6950	             94.5844
              0.5764	             95.1608
              0.4818	             95.6426
              0.3815	             96.0241
              0.3723	             96.3964
              0.3324	             96.7288
             16.3583	             16.3583
              8.2475	             24.6058
              6.5785	             31.1843
              3.1979	             34.3822
              2.9119	             37.2941
              2.6019	             39.8960
              2.1935	             42.0895
              2.1319	             44.2213
              1.5276	             45.7489
              1.5076	             47.2565
              1.4705	             48.7271
              1.2275	             49.9545
              1.1151	             51.0697
              1.1009	             52.1705
              0.9779	             53.1484
              0.9747	             54.1231
              0.9107	             55.0339
              0.9024	             55.9363
              0.8601	             56.7964
              0.8302	             57.6266
              4.8720	              4.8720
              4.4926	              9.3646
              2.5592	             11.9238
              2.5247	             14.4484
              2.3850	             16.8334
              1.6700	             18.5034
              1.6604	             20.1637
              1.6509	             21.8147
              1.5459	             23.3606
              1.2638	             24.6244
              1.1735	             25.7978
              1.1626	             26.9605
              0.9352	             27.8957
              0.9324	             28.8281
              0.9001	             29.7282
              0.8120	             30.5402
              0.7204	             31.2606
              0.7184	             31.9789
              0.6805	             32.6595
              0.6653	             33.3247
