<tab:top_inst_jrnls_if_wt_all>
              3.0625	              3.0625
              3.0025	              6.0650
              1.7650	              7.8299
              1.6622	              9.4922
              1.6564	             11.1486
              1.4947	             12.6432
              1.3677	             14.0109
              1.1212	             15.1321
              1.1007	             16.2329
              1.0925	             17.3254
              1.0859	             18.4113
              1.0506	             19.4619
              1.0016	             20.4635
              0.9858	             21.4494
              0.9171	             22.3665
              0.9058	             23.2722
              0.8880	             24.1602
              0.8734	             25.0337
              0.8158	             25.8495
              0.8101	             26.6596
              0.7929	             27.4525
              0.7365	             28.1891
              0.7200	             28.9090
              0.6958	             29.6048
              0.6503	             30.2551
              0.6357	             30.8908
              0.6277	             31.5185
              0.6107	             32.1292
              0.5742	             32.7033
              0.5525	             33.2558
              0.5476	             33.8034
              0.5189	             34.3223
              0.5027	             34.8250
              0.5007	             35.3257
              0.4950	             35.8207
              0.4659	             36.2866
              0.4626	             36.7493
              0.4577	             37.2070
              0.4528	             37.6597
              0.4508	             38.1105
              0.4487	             38.5592
              0.4457	             39.0050
              0.4453	             39.4503
              0.4149	             39.8652
              0.4131	             40.2782
              0.4122	             40.6905
              0.4093	             41.0997
              0.3859	             41.4856
              0.3754	             41.8611
              0.3651	             42.2262
