<tab:top_city_full_fund_cns>
             11.1903	             11.1903
              8.8387	             20.0290
              4.6734	             24.7024
              3.4835	             28.1860
              3.4040	             31.5899
              2.4384	             34.0284
              2.3667	             36.3951
              2.0311	             38.4262
              1.4619	             39.8880
              1.3171	             41.2051
              1.1822	             42.3873
              1.1588	             43.5461
              1.0882	             44.6343
              1.0819	             45.7162
              1.0774	             46.7936
              1.0162	             47.8098
              0.9988	             48.8086
              0.9331	             49.7417
              0.8894	             50.6311
              0.8811	             51.5122
