<tab:top_gen_mesh_fund_cns>
            392.6385	              1.0116	              1.0116
            352.8333	              0.9091	              1.9207
            339.4227	              0.8745	              2.7953
            335.3150	              0.8639	              3.6592
            313.9168	              0.8088	              4.4680
            301.5781	              0.7770	              5.2450
            299.0691	              0.7706	              6.0156
            257.6111	              0.6637	              6.6793
            254.4341	              0.6556	              7.3349
            249.7811	              0.6436	              7.9785
            232.3271	              0.5986	              8.5771
            230.6805	              0.5944	              9.1714
            225.8279	              0.5819	              9.7533
            212.1381	              0.5466	             10.2998
            209.8873	              0.5408	             10.8406
            203.1131	              0.5233	             11.3639
            200.0833	              0.5155	             11.8795
            183.4905	              0.4728	             12.3522
            182.2025	              0.4694	             12.8217
            178.0567	              0.4588	             13.2804
                   .	          38811.0000	                   .
