<tab:top_inst_econs_if_wt_all>
              5.3700	              5.3700
              4.9864	             10.3564
              3.9338	             14.2903
              3.7571	             18.0474
              3.6225	             21.6698
              2.7353	             24.4052
              2.4397	             26.8448
              2.2518	             29.0966
              2.0947	             31.1913
              1.8378	             33.0291
              1.7502	             34.7793
              1.4201	             36.1995
              1.3203	             37.5198
              1.2625	             38.7823
              1.2546	             40.0369
              1.0822	             41.1192
              0.9568	             42.0760
              0.9537	             43.0297
              0.9233	             43.9530
              0.8672	             44.8202
              0.8497	             45.6699
              0.7733	             46.4432
              0.7622	             47.2054
              0.7533	             47.9587
              0.7256	             48.6842
              0.6980	             49.3823
              0.6856	             50.0679
              0.6768	             50.7446
              0.6213	             51.3660
              0.6084	             51.9743
              0.5993	             52.5737
              0.5877	             53.1613
              0.5453	             53.7066
              0.5338	             54.2404
              0.5257	             54.7661
              0.4987	             55.2647
              0.4897	             55.7545
              0.4673	             56.2217
              0.4533	             56.6750
              0.4468	             57.1219
              0.4428	             57.5646
              0.4277	             57.9923
              0.3750	             58.3673
              0.3740	             58.7413
              0.3571	             59.0984
              0.3450	             59.4433
              0.3439	             59.7872
              0.3431	             60.1303
              0.3428	             60.4732
              0.3416	             60.8148
