id,which_concept,concept_id,term,level,score
W2397768556,4,C126322002,Internal medicine,1,0.2870998
W2397888495,1,C193544012,Roentgen,2,0.78818095
W2397888495,2,C519063684,Calcium,2,0.5679523
W2397888495,3,C87975464,Calcium metabolism,3,0.5403367
W2397888495,4,C105702510,Anatomy,1,0.5159172
W2397888495,5,C62231903,Metabolism,2,0.42375538
W2397888495,6,C71924100,Medicine,0,0.3729527
W2397888495,7,C142724271,Pathology,1,0.36703032
W2397888495,8,C86803240,Biology,0,0.36240888
W2397888495,9,C126322002,Internal medicine,1,0.23980802
W2397888495,10,C2989005,Nuclear medicine,1,0.07938799
W2398667792,1,C2781074409,Rectum,2,0.8344742
W2398667792,2,C121608353,Cancer,2,0.62645006
W2398667792,3,C2776874909,Radical surgery,3,0.6149474
W2398667792,4,C71924100,Medicine,0,0.6082535
W2398667792,5,C2776291640,Value (mathematics),2,0.48771057
W2398667792,6,C61434518,General surgery,1,0.48114932
W2398667792,7,C526805850,Colorectal cancer,3,0.45422012
W2398667792,8,C141071460,Surgery,1,0.28648594
W2398667792,9,C126322002,Internal medicine,1,0.19729084
W2398667792,10,C41008148,Computer science,0,0.0942508
W2398667792,11,C119857082,Machine learning,1,0
W2399423433,1,C2776502983,Contrast (vision),2,0.74710494
W2399423433,2,C41008148,Computer science,0,0.37188438
W2399423433,3,C154945302,Artificial intelligence,1,0.23902431
W2403031432,1,C71924100,Medicine,0,0.4363089
W2408243208,1,C71924100,Medicine,0,0.55826277
W2409046845,1,C71924100,Medicine,0,0.96590966
W2409046845,2,C2781069245,Tuberculosis,2,0.7782139
W2409046845,3,C3020312067,Primary tuberculosis,3,0.68519396
W2409046845,4,C153400128,Infiltration (HVAC),2,0.6148013
W2409046845,5,C2777977315,Primary (astronomy),2,0.48708963
W2409046845,6,C142724271,Pathology,1,0.27570146
W2409046845,7,C121332964,Physics,0,0
W2409046845,8,C1276947,Astronomy,1,0
W2409046845,9,C97355855,Thermodynamics,1,0
W2409460775,1,C2777337764,Osteoplasty,2,0.88917625
W2409460775,2,C2779767645,Mandible (arthropod mouthpart),3,0.7361341
W2409460775,3,C3017541812,Bone transplantation,2,0.5298419
W2409460775,4,C71924100,Medicine,0,0.4967361
W2409460775,5,C29694066,Orthodontics,1,0.40004373
W2409460775,6,C105702510,Anatomy,1,0.38990355
W2409460775,7,C141071460,Surgery,1,0.26620433
W2409460775,8,C86803240,Biology,0,0.15914589
W2409460775,9,C59822182,Botany,1,0
W2409460775,10,C157369684,Genus,2,0
W2411195937,1,C71924100,Medicine,0,0.9853051
W2411195937,2,C2777714996,Lung,2,0.4960495
W2411195937,3,C2777589429,Pneumonectomy,3,0.45018590000000003
W2411195937,4,C141071460,Surgery,1,0.42430857
W2411195937,5,C177713679,Intensive care medicine,1,0.3555559
W2411195937,6,C126322002,Internal medicine,1,0.18802866
W2411577664,1,C2780621340,Orthoptic,3,0.9129089
W2411577664,2,C2779384505,Concomitant,2,0.7433771
W2411577664,3,C2776864138,Strabismus,2,0.6985337
W2411577664,4,C2776431255,Orthoptics,3,0.69415367
W2411577664,5,C71924100,Medicine,0,0.57850957
W2411577664,6,C118487528,Ophthalmology,1,0.5118167
W2411577664,7,C119767625,Optometry,1,0.41559285
W2411577664,8,C141071460,Surgery,1,0.23328784
W2411704580,1,C2991749049,Genital tract,2,0.6485714
W2411704580,2,C134018914,Endocrinology,1,0.50972337
W2411704580,3,C126322002,Internal medicine,1,0.4971116
W2411704580,4,C185592680,Chemistry,0,0.43441772
W2411704580,5,C86803240,Biology,0,0.2506016
W2411704580,6,C71924100,Medicine,0,0.21936414
W2411704580,7,C42407357,Physiology,1,0.16347945
W2412503727,1,C61434518,General surgery,1,0.44990996
W2412503727,2,C71924100,Medicine,0,0.43816084
W2413560552,1,C15744967,Psychology,0,0.3463878
W2413811722,1,C71924100,Medicine,0,0.94639283
W2413811722,2,C2781069245,Tuberculosis,2,0.7831552
W2413811722,3,C49039625,Secretion,2,0.56728077
W2413811722,4,C203014093,Immunology,1,0.3323043
W2413811722,5,C126322002,Internal medicine,1,0.3139875
W2413811722,6,C142724271,Pathology,1,0.15268242
W2414448747,1,C71924100,Medicine,0,0.97009605
W2414448747,2,C2781069245,Tuberculosis,2,0.85310286
W2414448747,3,C22070199,Vaccination,2,0.7779912
W2414448747,4,C159047783,Virology,1,0.32703328
W2414448747,5,C142724271,Pathology,1,0.13299525
W2416377214,1,C2781000923,Osteodystrophy,2,0.57560456
W2416377214,2,C71924100,Medicine,0,0.5089319
W2416377214,3,C199343813,Dentistry,1,0.42824322
W2416377214,4,C126838900,Radiology,1,0.17647511
W2416868301,1,C202751555,In vitro,2,0.5556406
W2416868301,2,C185592680,Chemistry,0,0.50432146
W2416868301,3,C98274493,Pharmacology,1,0.4704743
W2416868301,4,C169586020,Purine metabolism,3,0.44832227
W2416868301,5,C2776476023,Purine,3,0.43580914
W2416868301,6,C2781060987,Chloramine-T,2,0.41702896
W2416868301,7,C71240020,Stereochemistry,1,0.32186413
W2416868301,8,C71924100,Medicine,0,0.24322179
W2416868301,9,C55493867,Biochemistry,1,0.200207
W2416868301,10,C178790620,Organic chemistry,1,0.07484606
W2416868301,11,C181199279,Enzyme,2,0.06405628
W2417097068,1,C2779687537,Echinococcosis,2,0.47229484
W2417097068,2,C2994445075,Hydatid cyst,3,0.45193493
W2417097068,3,C71924100,Medicine,0,0.39317113
W2417097068,4,C142724271,Pathology,1,0.28432757
W2417097068,5,C2780597408,Cyst,2,0.09910196
W2417540673,1,C142724271,Pathology,1,0.47719964
W2417540673,2,C2780140890,Granuloma,2,0.44088063
W2417540673,3,C71924100,Medicine,0,0.41783997
W2417540673,4,C16005928,Dermatology,1,0.38189042
W2417742509,1,C71924100,Medicine,0,0.94306064
W2417742509,2,C180145272,Shrinkage,2,0.565212
W2417742509,3,C2777882243,Small intestine,2,0.5285864
W2417742509,4,C141071460,Surgery,1,0.3351398
W2417742509,5,C126322002,Internal medicine,1,0.19043288
W2417742509,6,C159985019,Composite material,1,0.060239404
W2417742509,7,C192562407,Materials science,0,0
W2417917751,1,C2777714996,Lung,2,0.5397481
W2417917751,2,C71924100,Medicine,0,0.45722336
W2417917751,3,C61434518,General surgery,1,0.38394964
W2417917751,4,C126322002,Internal medicine,1,0.17277601
W2418552741,1,C71924100,Medicine,0,0.89165527
W2418552741,2,C2777975735,Mycobacterium tuberculosis,3,0.82758456
W2418552741,3,C2781069245,Tuberculosis,2,0.73468375
W2418552741,4,C89423630,Microbiology,1,0.5814593
W2418552741,5,C2780374374,Mycobacterium,3,0.558585
W2418552741,6,C3018264790,Bovine tuberculosis,5,0.43639663
W2418552741,7,C159047783,Virology,1,0.4183799
W2418552741,8,C2778497218,Mycobacterium bovis,4,0.3844135
W2418552741,9,C142724271,Pathology,1,0.116411
W2418552741,10,C86803240,Biology,0,0.059828877
W2419155524,1,C71924100,Medicine,0,0.9479779
W2419155524,2,C2781069245,Tuberculosis,2,0.793796
W2419155524,3,C2779341262,Immunity,3,0.60825235
W2419155524,4,C203014093,Immunology,1,0.41940156
W2419155524,5,C159047783,Virology,1,0.36759925
W2419155524,6,C177713679,Intensive care medicine,1,0.33679187
W2419155524,7,C142724271,Pathology,1,0.11020285
W2419155524,8,C8891405,Immune system,2,0.09904024
W2419950082,1,C2781122200,Cycloserine,3,0.9504636
W2419950082,2,C71924100,Medicine,0,0.94224167
W2419950082,3,C2781069245,Tuberculosis,2,0.763876
W2419950082,4,C98274493,Pharmacology,1,0.3617346
W2419950082,5,C177713679,Intensive care medicine,1,0.32901013
W2419950082,6,C142724271,Pathology,1,0.087546825
W2422178245,1,C2780484280,Cortisone,2,0.9716084
W2422178245,2,C2993545571,Water metabolism,2,0.73218507
W2422178245,3,C62231903,Metabolism,2,0.5177161
W2422178245,4,C68801617,Electrolyte,3,0.48396066
W2422178245,5,C5072461,Delta,2,0.47514725
W2422178245,6,C134018914,Endocrinology,1,0.46119714
W2422178245,7,C126322002,Internal medicine,1,0.4321769
W2422178245,8,C185592680,Chemistry,0,0.42573255
W2422178245,9,C71924100,Medicine,0,0.42000034
W2422178245,10,C127413603,Engineering,0,0.0755291
W2422178245,11,C17525397,Electrode,2,0
W2422178245,12,C147789679,Physical chemistry,1,0
W2422178245,13,C146978453,Aerospace engineering,1,0
W2423328717,1,C180016635,Compression (physics),2,0.62337196
W2423328717,2,C2779980429,Aorta,2,0.57059866
W2423328717,3,C2778789114,Cardiac surgery,2,0.57036686
W2423328717,4,C71924100,Medicine,0,0.5402015
W2423328717,5,C164705383,Cardiology,1,0.534072
W2423328717,6,C126322002,Internal medicine,1,0.4359123
W2423328717,7,C192562407,Materials science,0,0.105553836
W2423328717,8,C159985019,Composite material,1,0
W2427367318,1,C2780873365,Leukopenia,3,0.711555
W2427367318,2,C2780931953,Spleen,2,0.64914715
W2427367318,3,C2776364478,Multiple myeloma,2,0.6039188
W2427367318,4,C2780007613,Bone marrow,2,0.5556495
W2427367318,5,C109159458,Haematopoiesis,3,0.4979968
W2427367318,6,C142724271,Pathology,1,0.47743425
W2427367318,7,C2909326721,Immunologic function,3,0.46383342
W2427367318,8,C71924100,Medicine,0,0.424115
W2427367318,9,C86803240,Biology,0,0.3759481
W2427367318,10,C8891405,Immune system,2,0.23573631
W2427367318,11,C126322002,Internal medicine,1,0.23405752
W2427367318,12,C203014093,Immunology,1,0.23151448
W2427367318,13,C2776694085,Chemotherapy,2,0.15640038
W2427367318,14,C28328180,Stem cell,2,0.08625704
W2427367318,15,C54355233,Genetics,1,0
W2431975139,1,C2778746874,Pneumoperitoneum,3,0.80053824
W2431975139,2,C71924100,Medicine,0,0.45301443
W2431975139,3,C177713679,Intensive care medicine,1,0.33548436
W2431975139,4,C61434518,General surgery,1,0.31143808
W2431975139,5,C2780047204,Laparoscopy,2,0.10086709
W2433307828,1,C2778162923,Anesthetic,2,0.67459124
W2433307828,2,C71924100,Medicine,0,0.5504868
W2433307828,3,C2780902042,Steroid,3,0.5031523
W2433307828,4,C42219234,Anesthesia,1,0.47787204
W2433307828,5,C141071460,Surgery,1,0.36155868
W2433307828,6,C126322002,Internal medicine,1,0.117559165
W2433307828,7,C71315377,Hormone,2,0
W2468570668,1,C2780931953,Spleen,2,0.77231777
W2468570668,2,C2780007613,Bone marrow,2,0.6834267
W2468570668,3,C2776364478,Multiple myeloma,2,0.60181206
W2468570668,4,C153911025,Molecular biology,1,0.54032135
W2468570668,5,C181199279,Enzyme,2,0.47074682
W2468570668,6,C2777318727,Lactate dehydrogenase,3,0.46340442
W2468570668,7,C86803240,Biology,0,0.4483107
W2468570668,8,C2776317432,Dehydrogenase,3,0.41179955
W2468570668,9,C203014093,Immunology,1,0.28348455
W2468570668,10,C55493867,Biochemistry,1,0.13594523
W2468591973,1,C2780689522,Pulmonary vein,3,0.6973735
W2468591973,2,C2777202286,Vein,2,0.5566159
W2468591973,3,C71924100,Medicine,0,0.53797853
W2468591973,4,C2776132308,Inflow,2,0.4759533
W2468591973,5,C164705383,Cardiology,1,0.4347615
W2468591973,6,C19801646,Lower limbs venous ultrasonography,3,0.41434193
W2468591973,7,C126322002,Internal medicine,1,0.38328734
W2468591973,8,C126838900,Radiology,1,0.35299182
W2468591973,9,C127313418,Geology,0,0.12669438
W2468591973,10,C2779161974,Atrial fibrillation,2,0.06393212
W2468591973,11,C111368507,Oceanography,1,0
W2992595062,1,C71924100,Medicine,0,0.42846763
W2992595062,2,C61434518,General surgery,1,0.42117515
W2993170877,1,C2777714996,Lung,2,0.5675062
W2993170877,2,C71924100,Medicine,0,0.46951622
W2993170877,3,C141071460,Surgery,1,0.33218855
W2993170877,4,C126322002,Internal medicine,1,0.15348521
W2994295312,1,C2778468042,Blockade,3,0.75842535
W2994295312,2,C2781066024,Alcohol,2,0.5224689
W2994295312,3,C8337478,Bone healing,2,0.5204199
W2994295312,4,C71924100,Medicine,0,0.44880396
W2994295312,5,C141071460,Surgery,1,0.23390868
W2994295312,6,C185592680,Chemistry,0,0.14521119
W2994295312,7,C126322002,Internal medicine,1,0.13408625
W2994295312,8,C55493867,Biochemistry,1,0
W2994295312,9,C170493617,Receptor,2,0
W2994483601,1,C71924100,Medicine,0,0.59810406
W2994483601,2,C2777714996,Lung,2,0.4320241
W2994483601,3,C141071460,Surgery,1,0.37598592
W2994483601,4,C61434518,General surgery,1,0.3534888
W2994483601,5,C126322002,Internal medicine,1,0.17293832
W3087218422,1,C2776292634,Hyperaldosteronism,3,0.95462716
W3087218422,2,C2778525890,Aldosterone,2,0.8245137
W3087218422,3,C71924100,Medicine,0,0.48819906
W3087218422,4,C134018914,Endocrinology,1,0.3903635
W3087218422,5,C126322002,Internal medicine,1,0.3870795
W3087368910,1,C520601542,Typhoid fever,2,0.91874754
W3087368910,2,C71924100,Medicine,0,0.4730814
W3087368910,3,C554978557,Intestinal infectious diseases,3,0.4421881
W3087368910,4,C159047783,Virology,1,0.40179622
W3087371959,1,C2778978224,Pleurisy,3,0.7415446
W3087371959,2,C71924100,Medicine,0,0.60078
W3087371959,3,C2780546910,Adrenocorticotropic hormone,3,0.4167707
W3087371959,4,C2781069245,Tuberculosis,2,0.41133323
W3087371959,5,C126322002,Internal medicine,1,0.28982592
W3087371959,6,C142724271,Pathology,1,0.25820506
W3087371959,7,C2779634585,Pleural effusion,2,0.21058613
W3087371959,8,C71315377,Hormone,2,0.052633017
W3087634552,1,C71924100,Medicine,0,0.43429565
W3087634552,2,C1893757,Inversion (geology),3,0.42217425
W3087634552,3,C127313418,Geology,0,0.21365663
W3087634552,4,C165205528,Seismology,1,0.0526852
W3087634552,5,C77928131,Tectonics,2,0
W4299726747,1,C159047783,Virology,1,0.6283796
W4299726747,2,C89423630,Microbiology,1,0.42489314
W4299726747,3,C86803240,Biology,0,0.3850657
W4301152723,1,C185592680,Chemistry,0,0.27381915
W2968315593,1,C2781301800,Sarcoidosis,2,0.5596593
W2968315593,2,C16005928,Dermatology,1,0.4395862
W2968315593,3,C138885662,Philosophy,0,0.35858443
W2968315593,4,C71924100,Medicine,0,0.3422653
W2968315593,5,C142362112,Art,0,0.33387494
W1689815471,1,C75908981,Appetite,2,0.82098985
W1689815471,2,C71924100,Medicine,0,0.18565363
W1689815471,3,C126322002,Internal medicine,1,0.1465573
W2396540638,1,C41008148,Computer science,0,0.29724002
W2396895542,1,C71924100,Medicine,0,0.5071771
W2396895542,2,C177713679,Intensive care medicine,1,0.42685512
W2399479225,1,C501593827,Antibiotics,2,0.7653769
W2399479225,2,C2781069245,Tuberculosis,2,0.73519516
W2399479225,3,C2993328841,Antibiotic therapy,3,0.7021668
W2399479225,4,C71924100,Medicine,0,0.59768265
W2399479225,5,C177713679,Intensive care medicine,1,0.48839492
W2399479225,6,C89423630,Microbiology,1,0.1630114
W2399479225,7,C142724271,Pathology,1,0.07905108
W2399479225,8,C86803240,Biology,0,0.076616675
W2400733884,1,C205649164,Geography,0,0.5058679
W2400733884,2,C26271046,Economic geography,1,0.41509935
W2400733884,3,C148383697,Regional science,1,0.36213368
W2401052261,1,C2778551211,Tracheotomy,2,0.85259616
W2401052261,2,C545542383,Medical emergency,1,0.5520127
W2401052261,3,C71924100,Medicine,0,0.43776363
W2401052261,4,C177713679,Intensive care medicine,1,0.32231367
W2401052261,5,C141071460,Surgery,1,0.1644099
W2401699585,1,C139265228,Distress,2,0.6581167
W2401699585,2,C144133560,Business,0,0.5456879
W2401699585,3,C2992402296,Food supply,2,0.5215171
W2401699585,4,C15744967,Psychology,0,0.27107623
W2401699585,5,C48824518,Agricultural economics,1,0.20243749
W2401699585,6,C162324750,Economics,0,0.19044551
W2401699585,7,C70410870,Clinical psychology,1,0.11511314
W2404453462,1,C2778165595,Resuscitation,2,0.750534
W2404453462,2,C177713679,Intensive care medicine,1,0.48219767
W2404453462,3,C71924100,Medicine,0,0.45417428
W2404453462,4,C545542383,Medical emergency,1,0.35643816
W2404453462,5,C194828623,Emergency medicine,1,0.25731102
W2404707205,1,C71924100,Medicine,0,0.417936
W2404707205,2,C15744967,Psychology,0,0.35174346
W2405219949,1,C17744445,Political science,0,0.30752715
W2409674407,1,C39432304,Environmental science,0,0.3402428
W2409711377,1,C142724271,Pathology,1,0.33854893
W2409711377,2,C71924100,Medicine,0,0.3243869
W2410300606,1,C2779283022,Androstenediol,5,0.88414747
W2410300606,2,C71924100,Medicine,0,0.24567431
W2410300606,3,C126322002,Internal medicine,1,0.21016046
W2410300606,4,C71315377,Hormone,2,0
W2410300606,5,C2776683971,Androstenedione,4,0
W2410300606,6,C2777911890,Androgen,3,0
W2410605349,1,C2993328841,Antibiotic therapy,3,0.8307284
W2410605349,2,C501593827,Antibiotics,2,0.82839733
W2410605349,3,C2781069245,Tuberculosis,2,0.68402267
W2410605349,4,C71924100,Medicine,0,0.681267
W2410605349,5,C177713679,Intensive care medicine,1,0.45030698
W2410605349,6,C89423630,Microbiology,1,0.15678692
W2410605349,7,C86803240,Biology,0,0.059476584
W2410605349,8,C142724271,Pathology,1,0.058152974
W2411921947,1,C556039675,Traditional medicine,1,0.53228694
W2411921947,2,C195244886,Ancient history,1,0.438707
W2411921947,3,C205649164,Geography,0,0.39615235
W2411921947,4,C142362112,Art,0,0.34442836
W2411921947,5,C95457728,History,0,0.27684727
W2411921947,6,C71924100,Medicine,0,0.19041109
W2412261147,1,C207886595,Pathological,2,0.7609445
W2412261147,2,C15744967,Psychology,0,0.43462345
W2412261147,3,C71924100,Medicine,0,0.30370098
W2412261147,4,C142724271,Pathology,1,0.20784742
W2414209004,1,C41008148,Computer science,0,0.30453837
W2414421246,1,C77411442,Urinary system,2,0.5780442
W2414421246,2,C204465174,Pyelogram,2,0.57062066
W2414421246,3,C126894567,Urology,1,0.5341821
W2414421246,4,C71924100,Medicine,0,0.42523342
W2414421246,5,C126322002,Internal medicine,1,0.14895388
W2416134665,1,C2993316766,Anticoagulant therapy,2,0.81203485
W2416134665,2,C71924100,Medicine,0,0.5219128
W2416134665,3,C177713679,Intensive care medicine,1,0.46530634
W2416134665,4,C126322002,Internal medicine,1,0.2445913
W2417117916,1,C2777609351,Sequela,2,0.97436666
W2417117916,2,C77411442,Urinary system,2,0.77712595
W2417117916,3,C71924100,Medicine,0,0.7279422
W2417117916,4,C126894567,Urology,1,0.49970627
W2417117916,5,C126322002,Internal medicine,1,0.3784573
W2417117916,6,C141071460,Surgery,1,0.21759605
W2418148820,1,C177713679,Intensive care medicine,1,0.4778666
W2418148820,2,C71924100,Medicine,0,0.46812713
W2419656642,1,C2775997480,Degree (music),2,0.7406703
W2419656642,2,C77411442,Urinary system,2,0.69153315
W2419656642,3,C71924100,Medicine,0,0.4663747
W2419656642,4,C126894567,Urology,1,0.44710523
W2419656642,5,C126322002,Internal medicine,1,0.30745083
W2419656642,6,C121332964,Physics,0,0.102948934
W2419656642,7,C24890656,Acoustics,1,0
W2419966424,1,C15744967,Psychology,0,0.6575427
W2419966424,2,C11171543,Psychoanalysis,1,0.46417686
W2419966424,3,C542102704,Psychotherapist,1,0.37943184
W2419966424,4,C75630572,Applied psychology,1,0.32125536
W2427560325,1,C2780791683,Action (physics),2,0.61944544
W2427560325,2,C89611455,Mechanism (biology),2,0.56666356
W2427560325,3,C2776120743,Mechanism of action,3,0.41715765
W2427560325,4,C185592680,Chemistry,0,0.18954688
W2427560325,5,C138885662,Philosophy,0,0.12067643
W2427560325,6,C121332964,Physics,0,0.079592675
W2427560325,7,C111472728,Epistemology,1,0.060438186
W2427560325,8,C55493867,Biochemistry,1,0
W2427560325,9,C62520636,Quantum mechanics,1,0
W2427560325,10,C202751555,In vitro,2,0
W2437068845,1,C545542383,Medical emergency,1,0.55564505
W2437068845,2,C71924100,Medicine,0,0.4376787
W2465420747,1,C71924100,Medicine,0,0.55794007
W2465420747,2,C187212893,Pediatrics,1,0.37261957
W2465885953,1,C195244886,Ancient history,1,0.4547559
W2465885953,2,C142362112,Art,0,0.38617146
W2465885953,3,C95457728,History,0,0.3369915
W2465885953,4,C153349607,Visual arts,1,0.32659376
W2467011923,1,C2777977426,Adrenal cortex,2,0.70273787
W2467011923,2,C2780275930,Hormone therapy,4,0.60156953
W2467011923,3,C71924100,Medicine,0,0.55328655
W2467011923,4,C71315377,Hormone,2,0.47056934
W2467011923,5,C134018914,Endocrinology,1,0.3805557
W2467011923,6,C126322002,Internal medicine,1,0.36177114
W2467011923,7,C121608353,Cancer,2,0.1151419
W2467011923,8,C530470458,Breast cancer,3,0
W2471603273,1,C77411442,Urinary system,2,0.7508582
W2471603273,2,C71924100,Medicine,0,0.40595
W2471603273,3,C126322002,Internal medicine,1,0.14663664
W2471902548,1,C2777085111,Urethra,2,0.70515686
W2471902548,2,C127313418,Geology,0,0.39762247
W2471902548,3,C126894567,Urology,1,0.37889934
W2471902548,4,C105702510,Anatomy,1,0.35772902
W2471902548,5,C71924100,Medicine,0,0.28865725
W2474892165,1,C5072461,Delta,2,0.82347596
W2474892165,2,C127413603,Engineering,0,0.1339167
W2474892165,3,C146978453,Aerospace engineering,1,0.07712644
W2475368161,1,C2776371256,Salt (chemistry),2,0.59004813
W2475368161,2,C31903555,Food science,1,0.4796917
W2475368161,3,C185592680,Chemistry,0,0.44760603
W2475368161,4,C178790620,Organic chemistry,1,0.106981754
W2980194350,1,C2780775167,Spinal cord,2,0.62646145
W2980194350,2,C71924100,Medicine,0,0.4775739
W2980194350,3,C169760540,Neuroscience,1,0.3247668
W2980194350,4,C99508421,Physical medicine and rehabilitation,1,0.32144797
W2980194350,5,C15744967,Psychology,0,0.27841657
W2984595088,1,C41008148,Computer science,0,0.3125456
W3024666451,1,C2778096457,Constrictive pericarditis,2,0.67302424
W3024666451,2,C164705383,Cardiology,1,0.4849158
W3024666451,3,C71924100,Medicine,0,0.4755737
W3024666451,4,C2781001862,Pericarditis,2,0.45507374
W3024666451,5,C126322002,Internal medicine,1,0.40590745
W3025353267,1,C10162356,Pathophysiology,2,0.6356446
W3025353267,2,C77411442,Urinary system,2,0.58156025
W3025353267,3,C71924100,Medicine,0,0.40965688
W3025353267,4,C42407357,Physiology,1,0.37507612
W3025353267,5,C126322002,Internal medicine,1,0.2996037
W3087252913,1,C2779134260,Disease,2,0.53105736
W3087252913,2,C2780091579,Kidney,2,0.42971987
W3087252913,3,C71924100,Medicine,0,0.4224102
W3087252913,4,C126894567,Urology,1,0.35306653
W3087252913,5,C142724271,Pathology,1,0.2704473
W3087252913,6,C126322002,Internal medicine,1,0.25497973
W3087371592,1,C71924100,Medicine,0,0.4969423
W3087371592,2,C177713679,Intensive care medicine,1,0.41795015
W3087371592,3,C98274493,Pharmacology,1,0.33944136
W3087524679,1,C2780035454,Drug,2,0.63020986
W3087524679,2,C71924100,Medicine,0,0.51052225
W3087524679,3,C177713679,Intensive care medicine,1,0.36686793
W3087524679,4,C141071460,Surgery,1,0.33491355
W3087524679,5,C98274493,Pharmacology,1,0.26824713
W3087579885,1,C2777489490,Rheumatism,2,0.8127109
W3087579885,2,C71924100,Medicine,0,0.544027
W3087579885,3,C556039675,Traditional medicine,1,0.49431205
W3087579885,4,C16005928,Dermatology,1,0.42365408
W3087579885,5,C159047783,Virology,1,0.3252614
W3087579885,6,C126322002,Internal medicine,1,0.20515901
W3087642763,1,C87355193,Astrobiology,1,0.39135596
W3087642763,2,C71924100,Medicine,0,0.34698567
W3087642763,3,C19527891,Medical physics,1,0.33520442
W3087642763,4,C127313418,Geology,0,0.32161772
W3087642763,5,C121332964,Physics,0,0.11462307
W3087646331,1,C73440236,Psyche,2,0.8023918
W3087646331,2,C15744967,Psychology,0,0.4123224
W3087646331,3,C11171543,Psychoanalysis,1,0.3442542
W3087704189,1,C2777214474,Cirrhosis,2,0.79130167
W3087704189,2,C71924100,Medicine,0,0.5193285
W3087704189,3,C2776029263,Hepatitis,2,0.4647699
W3087704189,4,C90924648,Gastroenterology,1,0.4340876
W3087704189,5,C126322002,Internal medicine,1,0.40362656
W4298300456,1,C71924100,Medicine,0,0.30873483
W4299366530,1,C144133560,Business,0,0.3970399
W4299366530,2,C71924100,Medicine,0,0.3542496
W4299716920,1,C71924100,Medicine,0,0.34991097
W4299716920,2,C41008148,Computer science,0,0.34238535
W4300119466,1,C41008148,Computer science,0,0.2491476
W4300954134,1,C71924100,Medicine,0,0.47661725
W4302608372,1,C2776590208,Hemochromatosis,2,0.5094815
W4302608372,2,C71924100,Medicine,0,0.4225556
W4302608372,3,C90924648,Gastroenterology,1,0.20469362
W2075281144,1,C2910439810,Chemodectoma,3,0.9545131
W2075281144,2,C71924100,Medicine,0,0.6634886
W2075281144,3,C2778113364,Carotid body,3,0.6288832
W2075281144,4,C126838900,Radiology,1,0.4020656
W2075281144,5,C548259974,Audiology,1,0.3591903
W2075281144,6,C61434518,General surgery,1,0.35467118
W2075281144,7,C141071460,Surgery,1,0.33758456
W2075281144,8,C2776734335,Paraganglioma,2,0.25183615
W2075281144,9,C2987047532,Carotid arteries,2,0.090839535
W2032075504,1,C71924100,Medicine,0,0.7480699
