id,which_concept,concept_id,term,level,score
W2255479638,4,C99454951,Environmental health,1,0.46796876
W2255479638,5,C159047783,Virology,1,0.3932494
W2255479638,6,C203014093,Immunology,1,0.24252856
W2255479638,7,C142724271,Pathology,1,0.12793112
W2394789199,1,C2776989520,Respiratory acidosis,3,0.6569345
W2394789199,2,C534529494,Respiratory system,2,0.5766891
W2394789199,3,C71924100,Medicine,0,0.5522565
W2394789199,4,C2778553927,Acidosis,2,0.50103045
W2394789199,5,C177713679,Intensive care medicine,1,0.37291992
W2394789199,6,C126322002,Internal medicine,1,0.3373344
W2394789199,7,C187212893,Pediatrics,1,0.32497996
W2411853069,1,C71924100,Medicine,0,0.4742167
W2419174784,1,C2777673923,Acne,2,0.8225181
W2419174784,2,C71924100,Medicine,0,0.4341211
W2419174784,3,C16005928,Dermatology,1,0.38632157
W2424905896,1,C2909669934,Acute anterior poliomyelitis,4,0.59963006
W2424905896,2,C4870876,Poliomyelitis,2,0.5647575
W2424905896,3,C71924100,Medicine,0,0.543696
W2424905896,4,C159047783,Virology,1,0.305305
W2424905896,5,C2780727368,Viral disease,3,0.043400705
W2424905896,6,C2522874641,Virus,2,0.03212744
W4252802666,1,C506520463,Heresy,2,0.88315034
W4252802666,2,C138885662,Philosophy,0,0.32251453
W4252802666,3,C27206212,Theology,1,0.21544033
W2424278569,1,C71924100,Medicine,0,0.35792208
W2424278569,2,C187212893,Pediatrics,1,0.3473596
W1970423715,1,C175768497,Urination,3,0.8603028
W1970423715,2,C71924100,Medicine,0,0.3824198
W1970423715,3,C77411442,Urinary system,2,0.14953718
W1970423715,4,C105702510,Anatomy,1,0.104023755
W1990197633,1,C526584372,Thyroid,2,0.82343686
W1990197633,2,C2780309369,Calcification,2,0.7395828
W1990197633,3,C71924100,Medicine,0,0.47108448000000003
W1990197633,4,C142724271,Pathology,1,0.43225646
W1990197633,5,C2778248654,Parathyroid gland,4,0.42572552
W1990197633,6,C2775981168,Calcinosis,3,0.41107786
W1990197633,7,C126322002,Internal medicine,1,0.29655796
W1990197633,8,C519063684,Calcium,2,0.13791686
W1990197633,9,C2781208988,Parathyroid hormone,3,0.11932427
W2401778134,1,C2781026528,Meningitis,2,0.63294905
W2401778134,2,C71924100,Medicine,0,0.5645937
W2401778134,3,C177713679,Intensive care medicine,1,0.39132577
W2401778134,4,C187212893,Pediatrics,1,0.36901015
W2408618956,1,C71924100,Medicine,0,0.9225799
W2408618956,2,C2780695269,Leprosy,2,0.7308823
W2408618956,3,C2781069245,Tuberculosis,2,0.67375475
W2408618956,4,C2779214499,Whooping cough,3,0.60752034
W2408618956,5,C2776983459,Syphilis,3,0.53348315
W2408618956,6,C2779134260,Disease,2,0.4373203
W2408618956,7,C2776957806,Interim,2,0.43562624
W2408618956,8,C16005928,Dermatology,1,0.40272766
W2408618956,9,C22070199,Vaccination,2,0.25951985
W2408618956,10,C126322002,Internal medicine,1,0.20586595
W2408618956,11,C203014093,Immunology,1,0.20332137
W2408618956,12,C142724271,Pathology,1,0.13078037
W2408618956,13,C95457728,History,0,0
W2408618956,14,C166957645,Archaeology,1,0
W2408618956,15,C3013748606,Human immunodeficiency virus (HIV),2,0
W2412097211,1,C2780708024,Dysentery,2,0.9179102
W2412097211,2,C71924100,Medicine,0,0.44070408
W2412097211,3,C205649164,Geography,0,0.38667864
W2412097211,4,C556039675,Traditional medicine,1,0.37505734
W2412097211,5,C142724271,Pathology,1,0.07207
W2413884945,1,C2779625551,Insanity,2,0.85938835
W2413884945,2,C71924100,Medicine,0,0.49066556
W2413884945,3,C15744967,Psychology,0,0.3526987
W2413884945,4,C118552586,Psychiatry,1,0.3172957
W2415188845,1,C71924100,Medicine,0,0.4903679
W2415188845,2,C187212893,Pediatrics,1,0.33903646
W2415188845,3,C15744967,Psychology,0,0.33500826
W2419566556,1,C2780538656,Thiourea,2,0.7588235
W2419566556,2,C71924100,Medicine,0,0.45276985
W2419566556,3,C126322002,Internal medicine,1,0.4111545
W2419566556,4,C134018914,Endocrinology,1,0.34929428
W2419566556,5,C187212893,Pediatrics,1,0.33361453
W2419566556,6,C185592680,Chemistry,0,0.31101188
W2419566556,7,C178790620,Organic chemistry,1,0.0977847
W2428970641,1,C2779300339,Sting,2,0.8845422
W2428970641,2,C71924100,Medicine,0,0.868002
W2428970641,3,C2776042228,Asthma,2,0.7213071
W2428970641,4,C16005928,Dermatology,1,0.51479906
W2428970641,5,C556039675,Traditional medicine,1,0.330163
W2428970641,6,C203014093,Immunology,1,0.271365
W2428970641,7,C127413603,Engineering,0,0
W2428970641,8,C146978453,Aerospace engineering,1,0
W2431301218,1,C2775843808,Streptomycin,3,0.7727741
W2431301218,2,C71924100,Medicine,0,0.5346498
W2431301218,3,C187212893,Pediatrics,1,0.53351307
W2431301218,4,C501593827,Antibiotics,2,0.23656052
W2431301218,5,C86803240,Biology,0,0.19023448
W2431301218,6,C89423630,Microbiology,1,0.18273142
W2433163772,1,C2775916456,pernicious anemia,3,0.8196504
W2433163772,2,C71924100,Medicine,0,0.53135353
W2433163772,3,C2778248108,Anemia,2,0.5243038
W2433163772,4,C16005928,Dermatology,1,0.32177877
W2433163772,5,C90924648,Gastroenterology,1,0.320625
W2433163772,6,C126322002,Internal medicine,1,0.2907918
W2436948054,1,C71924100,Medicine,0,0.5411202
W2436948054,2,C33070731,Toxicology,1,0.39322892
W2436948054,3,C90856448,Zoology,1,0.34324694
W2436948054,4,C86803240,Biology,0,0.2501346
W2443281768,1,C520601542,Typhoid fever,2,0.9083288
W2443281768,2,C71924100,Medicine,0,0.64900225
W2443281768,3,C22070199,Vaccination,2,0.64867437
W2443281768,4,C159047783,Virology,1,0.5030319
W2443281768,5,C2776714567,Typhoid vaccine,3,0.41211444
W3089569419,1,C2777711198,Teething,2,0.93228567
W3089569419,2,C71924100,Medicine,0,0.3050785
W3089569419,3,C187212893,Pediatrics,1,0.11497277
W3089950274,1,C2779379686,Bronchiectasis,3,0.59421235
W3089950274,2,C71924100,Medicine,0,0.49062768
W3089950274,3,C126322002,Internal medicine,1,0.17975244
W3089950274,4,C2777714996,Lung,2,0.083981276
W3089962625,1,C2781236483,Rheumatic fever,2,0.5609036
W3089962625,2,C71924100,Medicine,0,0.50978106
W3089962625,3,C177713679,Intensive care medicine,1,0.3952427
W3089962625,4,C203014093,Immunology,1,0.1651319
W3090443735,1,C2778448856,Lipiodol,3,0.8326613
W3090443735,2,C2775883341,Fallopian tube,2,0.6456374
W3090443735,3,C71924100,Medicine,0,0.26253876
W3090443735,4,C29456083,Gynecology,1,0.20357963
W3090443735,5,C126838900,Radiology,1,0.18095034
W3090443735,6,C2776035437,Embolization,2,0
W3091031595,1,C2777834853,Liability,2,0.61936337
W3091031595,2,C144133560,Business,0,0.4446776
W3091031595,3,C199286143,Legal liability,3,0.4210073
W3091031595,4,C199539241,Law,1,0.37786546
W3091031595,5,C17744445,Political science,0,0.2957757
W3091535317,1,C2780849966,Lymph node,2,0.7188003
W3091535317,2,C2779720271,Lymph,2,0.64761996
W3091535317,3,C71924100,Medicine,0,0.6065656
W3091535317,4,C61434518,General surgery,1,0.39590394
W3091535317,5,C141071460,Surgery,1,0.3498121
W3091535317,6,C142724271,Pathology,1,0.29764894
W3091697308,1,C71924100,Medicine,0,0.5989996
W3091697308,2,C2776439223,Otitis,2,0.53250897
W3091697308,3,C141071460,Surgery,1,0.14527631
W4212973469,1,C2778455923,Amoebiasis,2,0.5880838
W4212973469,2,C89423630,Microbiology,1,0.25277042
W4212973469,3,C86803240,Biology,0,0.18495879
W4300104883,1,C2780765947,Administration (probate law),2,0.70037174
W4300104883,2,C3017595490,University hospital,2,0.45526436
W4300104883,3,C71924100,Medicine,0,0.38659972
W4300104883,4,C95457728,History,0,0.32652053
W4300104883,5,C142362112,Art,0,0.32243162
W4300104883,6,C17744445,Political science,0,0.238677
W4300104883,7,C512399662,Family medicine,1,0.23109257
W4300104883,8,C199539241,Law,1,0.10809064
W2065651711,1,C2776268809,Synovial fluid,4,0.79272604
W2065651711,2,C2777652487,Synovial membrane,3,0.6488204
W2065651711,3,C71924100,Medicine,0,0.40610066
W2065651711,4,C142724271,Pathology,1,0.22810629
W2065651711,5,C2777077863,Arthritis,2,0.2192423
W2065651711,6,C2776164576,Osteoarthritis,3,0.16877332
W2065651711,7,C126322002,Internal medicine,1,0.13086578
W2065651711,8,C204787440,Alternative medicine,2,0
W1978325445,1,C99454951,Environmental health,1,0.4251987
W1978325445,2,C71924100,Medicine,0,0.30688316
W2041208167,1,C2777977426,Adrenal cortex,2,0.7664856
W2041208167,2,C2777546739,Carcinoma,2,0.67874235
W2041208167,3,C2781399356,Adrenocortical carcinoma,2,0.6397613
W2041208167,4,C71924100,Medicine,0,0.5276683
W2041208167,5,C143998085,Oncology,1,0.34717476
W2041208167,6,C126322002,Internal medicine,1,0.3062646
W1983396971,1,C25343380,Relation (database),2,0.6171127
W1983396971,2,C149923435,Demography,1,0.41611016
W1983396971,3,C71924100,Medicine,0,0.34868088
W1983396971,4,C131872663,Obstetrics,1,0.3307361
W1983396971,5,C205649164,Geography,0,0.32661366
W1983396971,6,C144024400,Sociology,0,0.27065265
W1983396971,7,C41008148,Computer science,0,0.055057615
W1983396971,8,C77088390,Database,1,0
W2090930687,1,C136197465,Variety (cybernetics),2,0.55901027
W2090930687,2,C28719098,Point (geometry),2,0.54415447
W2090930687,3,C2779974597,Clinical Practice,2,0.52683514
W2090930687,4,C555293320,Diabetes mellitus,2,0.4823084
W2090930687,5,C182365436,Variable (mathematics),2,0.45095885
W2090930687,6,C71924100,Medicine,0,0.44459987
W2090930687,7,C2781318095,General practice,2,0.42262703
W2090930687,8,C41008148,Computer science,0,0.3494293
W2090930687,9,C33923547,Mathematics,0,0.33818555
W2090930687,10,C177713679,Intensive care medicine,1,0.3208099
W2090930687,11,C105795698,Statistics,1,0.22891182
W2090930687,12,C134018914,Endocrinology,1,0.1785895
W2090930687,13,C1862650,Physical therapy,1,0.1539383
W2090930687,14,C512399662,Family medicine,1,0.13520777
W2090930687,15,C134306372,Mathematical analysis,1,0
W2090930687,16,C2524010,Geometry,1,0
W2119308462,1,C2781026528,Meningitis,2,0.6215705
W2119308462,2,C71924100,Medicine,0,0.5918195
W2119308462,3,C2779310458,Fever of unknown origin,2,0.47610363
W2119308462,4,C3019493264,Cryptococcal meningitis,4,0.46498483
W2119308462,5,C142724271,Pathology,1,0.3873748
W2119308462,6,C16005928,Dermatology,1,0.35880756
W2119308462,7,C203014093,Immunology,1,0.28574497
W2119308462,8,C126322002,Internal medicine,1,0.17376882
W2119308462,9,C187212893,Pediatrics,1,0.12398088
W2119308462,10,C2522874641,Virus,2,0.11178675
W2119308462,11,C2780727368,Viral disease,3,0.08503586
W2090682988,1,C71924100,Medicine,0,0.73832226
W2090682988,2,C2776694085,Chemotherapy,2,0.6025808
W2090682988,3,C2779841045,Tetanus,3,0.5920432
W2090682988,4,C177713679,Intensive care medicine,1,0.58594245
W2090682988,5,C3017573128,Wound treatment,2,0.49319953
W2090682988,6,C3020304732,Surgical wound,2,0.45714027
W2090682988,7,C141071460,Surgery,1,0.4390762
W2090682988,8,C2993211907,Management philosophy,2,0.43586564
W2090682988,9,C2993914291,Wound infection,2,0.4243074
W2090682988,10,C2780801004,Immunization,3,0.41056818
W2090682988,11,C22070199,Vaccination,2,0.23143911
W2090682988,12,C203014093,Immunology,1,0.1528992
W2090682988,13,C8891405,Immune system,2,0.07304984
W2090682988,14,C187736073,Management,1,0
W2090682988,15,C162324750,Economics,0,0
W2044795404,1,C2776636253,Colchicine,2,0.6885551
W2044795404,2,C2777484150,Penicillium,2,0.6486911
W2044795404,3,C86803240,Biology,0,0.46736357
W2044795404,4,C71924100,Medicine,0,0.33805987
W2044795404,5,C54355233,Genetics,1,0.2630154
W2074202570,1,C2780126324,Lymphocytosis,2,0.88114005
W2074202570,2,C159047783,Virology,1,0.62662745
W2074202570,3,C71924100,Medicine,0,0.5264455
W2074202570,4,C203014093,Immunology,1,0.35427272
W2210224784,1,C71924100,Medicine,0,0.6450199
W2210224784,2,C131872663,Obstetrics,1,0.49867582
W2210224784,3,C512399662,Family medicine,1,0.48072246
W2210224784,4,C2779234561,Pregnancy,2,0.41047287
W2210224784,5,C187212893,Pediatrics,1,0.37395132
W2210224784,6,C99454951,Environmental health,1,0.34100494
W2210224784,7,C86803240,Biology,0,0.06641725
W2210224784,8,C54355233,Genetics,1,0
W2337375110,1,C17093226,Carbohydrate metabolism,2,0.67416525
W2337375110,2,C511355011,Obesity,2,0.63362586
W2337375110,3,C71924100,Medicine,0,0.46334228
W2337375110,4,C126322002,Internal medicine,1,0.4201007
W2337375110,5,C134018914,Endocrinology,1,0.33349982
W2337375110,6,C42407357,Physiology,1,0.3256284
W2337375110,7,C86803240,Biology,0,0.3214342
W1976013459,1,C71924100,Medicine,0,0.44632244
W1976013459,2,C512399662,Family medicine,1,0.367142
W1976013459,3,C509550671,Medical education,1,0.35890234
W1976013459,4,C15744967,Psychology,0,0.33647013
W1988484536,1,C2777704947,Myelitis,3,0.65032303
W1988484536,2,C71924100,Medicine,0,0.60819805
W1988484536,3,C159047783,Virology,1,0.5124596
W1988484536,4,C2780775167,Spinal cord,2,0.06923276
W1988484536,5,C118552586,Psychiatry,1,0.041474193
W2026645791,1,C2780407432,Ether,2,0.5261093
W2026645791,2,C185592680,Chemistry,0,0.25487265
W2026645791,3,C178790620,Organic chemistry,1,0.18233734
W2218370020,1,C71924100,Medicine,0,0.74968755
W2218370020,2,C3017897077,Pernicious anaemia,2,0.5888187
W2218370020,3,C177713679,Intensive care medicine,1,0.38927308
W2218370020,4,C187212893,Pediatrics,1,0.3569454
W2218370020,5,C126322002,Internal medicine,1,0.2769798
W2411090302,1,C71924100,Medicine,0,0.80420434
W2411090302,2,C2779280984,Crohn's disease,3,0.671077
W2411090302,3,C2992200296,Crohn disease,4,0.52391917
W2411090302,4,C2779134260,Disease,2,0.5174361
W2411090302,5,C142724271,Pathology,1,0.2397345
W2982725918,1,C2776422910,Anuria,2,0.86418414
W2982725918,2,C71924100,Medicine,0,0.51968676
W2982725918,3,C126322002,Internal medicine,1,0.19650286
W2339019197,1,C2780695269,Leprosy,2,0.82748234
W2339019197,2,C71924100,Medicine,0,0.8086536
W2339019197,3,C16005928,Dermatology,1,0.32552332
W2409361860,1,C2778271842,Irritable bowel syndrome,2,0.8994788
W2409361860,2,C71924100,Medicine,0,0.6701472
W2409361860,3,C90924648,Gastroenterology,1,0.41287065
W2409361860,4,C126322002,Internal medicine,1,0.36009473
W2411905085,1,C71924100,Medicine,0,0.91541076
W2411905085,2,C555293320,Diabetes mellitus,2,0.79419017
W2411905085,3,C126322002,Internal medicine,1,0.42128512
W2411905085,4,C134018914,Endocrinology,1,0.21068573
W2418253599,1,C2779489039,Staphylococcus aureus,3,0.77182823
W2418253599,2,C89423630,Microbiology,1,0.56096137
W2418253599,3,C71924100,Medicine,0,0.5344851
W2418253599,4,C86803240,Biology,0,0.18899575
W2418253599,5,C523546767,Bacteria,2,0.13702175
W2418253599,6,C54355233,Genetics,1,0.051436007
W4300679906,1,C71924100,Medicine,0,0.5188088
W4300679906,2,C2780908437,Mycosis,2,0.4929211
W4300679906,3,C16005928,Dermatology,1,0.42831582
W4300679906,4,C142724271,Pathology,1,0.3798968
W4300679906,5,C203014093,Immunology,1,0.24320057
W2262590136,1,C71924100,Medicine,0,0.6386724
W2262590136,2,C178802073,Aeronautics,1,0.3987466
W2262590136,3,C33070731,Toxicology,1,0.3203041
W2262590136,4,C86803240,Biology,0,0.16586673
W2262590136,5,C127413603,Engineering,0,0.13930714
W2404828341,1,C71924100,Medicine,0,0.8654175
W2404828341,2,C2775872228,Endocarditis,2,0.609063
W2404828341,3,C2781396855,Subacute bacterial endocarditis,3,0.53098804
W2404828341,4,C177713679,Intensive care medicine,1,0.4649725
W2404828341,5,C141071460,Surgery,1,0.395545
W2408832845,1,C2780551157,Osteomyelitis,2,0.8230367
W2408832845,2,C71924100,Medicine,0,0.7073579
W2408832845,3,C177713679,Intensive care medicine,1,0.42717502
W2408832845,4,C141071460,Surgery,1,0.2583428
W2410408702,1,C2778048844,Malaria,2,0.80611634
W2410408702,2,C173145845,Refugee,2,0.75928396
W2410408702,3,C71924100,Medicine,0,0.61863303
W2410408702,4,C159047783,Virology,1,0.44006974
W2410408702,5,C99454951,Environmental health,1,0.3283664
W2410408702,6,C203014093,Immunology,1,0.3217386
W2410408702,7,C205649164,Geography,0,0.2449185
W2410408702,8,C166957645,Archaeology,1,0.10757631
W2410644728,1,C71924100,Medicine,0,0.82293725
W2410911121,1,C2777942826,Fenestration,2,0.8704642
W2410911121,2,C71924100,Medicine,0,0.3404518
W2410911121,3,C41008148,Computer science,0,0.33593225
W2410911121,4,C141071460,Surgery,1,0.2374017
W2410925166,1,C71924100,Medicine,0,0.746019
W2410925166,2,C42219234,Anesthesia,1,0.73427117
W2410925166,3,C2779703513,Childbirth,3,0.6906648
W2410925166,4,C2779234561,Pregnancy,2,0.41293654
W2410925166,5,C86803240,Biology,0,0
W2410925166,6,C54355233,Genetics,1,0
W2411175130,1,C2781069245,Tuberculosis,2,0.6755704
W2411175130,2,C71924100,Medicine,0,0.47727412
W2411175130,3,C19527891,Medical physics,1,0.3480602
W2411175130,4,C142724271,Pathology,1,0.19249195
W2411810125,1,C4870876,Poliomyelitis,2,0.7562717
W2411810125,2,C159047783,Virology,1,0.68385136
W2411810125,3,C71924100,Medicine,0,0.6358171
W2411810125,4,C2776029263,Hepatitis,2,0.53234226
W2413824890,1,C71924100,Medicine,0,0.8389164
W2413824890,2,C141071460,Surgery,1,0.5795326
W2413824890,3,C61434518,General surgery,1,0.4370324
W2413824890,4,C2777704003,Breast surgery,4,0.4159948
W2413824890,5,C530470458,Breast cancer,3,0.36079362
W2413824890,6,C126322002,Internal medicine,1,0.114530414
W2413824890,7,C121608353,Cancer,2,0.0845072
W2416519801,1,C2993312423,Medical practice,2,0.536039
W2416519801,2,C71924100,Medicine,0,0.5274382
W2416519801,3,C177713679,Intensive care medicine,1,0.5069792
W2416519801,4,C2779134260,Disease,2,0.46186855
W2416519801,5,C164705383,Cardiology,1,0.32636452
W2416519801,6,C126322002,Internal medicine,1,0.25996011
W2417123628,1,C71924100,Medicine,0,0.9128364
W2417123628,2,C187212893,Pediatrics,1,0.54696006
W2425717851,1,C2778082588,Gonorrhea,3,0.9406402
W2425717851,2,C71924100,Medicine,0,0.8833746
W2425717851,3,C2776983459,Syphilis,3,0.85068345
W2425717851,4,C174802600,Penicillin,3,0.71877503
W2425717851,5,C2779882780,Treponematosis,5,0.4338086
W2425717851,6,C187212893,Pediatrics,1,0.3704996
W2425717851,7,C501593827,Antibiotics,2,0.35666698
W2425717851,8,C556039675,Traditional medicine,1,0.33727774
W2425717851,9,C512399662,Family medicine,1,0.32824382
W2425717851,10,C2909760446,Sexually transmitted disease,4,0.3233703
W2425717851,11,C3013748606,Human immunodeficiency virus (HIV),2,0.18165234
W2425717851,12,C89423630,Microbiology,1,0.14159188
W2425717851,13,C86803240,Biology,0,0
W2425761491,1,C71924100,Medicine,0,0.40191153
W2425761491,2,C39432304,Environmental science,0,0.32074732
W2428604404,1,C2777546739,Carcinoma,2,0.49658805
W2428604404,2,C71924100,Medicine,0,0.48488674
W2428604404,3,C2991914351,Colon carcinoma,4,0.47676998
W2428604404,4,C61434518,General surgery,1,0.42814982
W2428604404,5,C126322002,Internal medicine,1,0.3865563
W2428604404,6,C526805850,Colorectal cancer,3,0.36962125
W2428604404,7,C143998085,Oncology,1,0.36322945
W2428604404,8,C121608353,Cancer,2,0.11129874
W2428687093,1,C2779234561,Pregnancy,2,0.69617015
