id,which_concept,concept_id,term,level,score
W2041756475,1,C71924100,Medicine,0,0.93218815
W2041756475,2,C2780985857,Meconium,4,0.9049028
W2041756475,3,C2780745319,Meconium aspiration syndrome,5,0.8524807
W2041756475,4,C2778194526,Amniotic fluid,4,0.64174914
W2041756475,5,C2778329176,Pneumothorax,2,0.5919644
W2041756475,6,C42219234,Anesthesia,1,0.44867325
W2041756475,7,C2777131390,Pneumomediastinum,3,0.44704628
W2041756475,8,C141071460,Surgery,1,0.31902587
W2041756475,9,C2779234561,Pregnancy,2,0.2410177
W2041756475,10,C172680121,Fetus,3,0.23005626
W2041756475,11,C54355233,Genetics,1,0
W2041756475,12,C86803240,Biology,0,0
W2412126959,1,C2778534260,Erythropoietin,2,0.8432604
W2412126959,2,C2779703530,Erythropoiesis,3,0.68379074
W2412126959,3,C86803240,Biology,0,0.64552
W2412126959,4,C201750760,Progenitor cell,3,0.58453566
W2412126959,5,C25642318,Incubation,2,0.54253876
W2412126959,6,C2780007613,Bone marrow,2,0.534193
W2412126959,7,C16685009,Andrology,1,0.49777487
W2412126959,8,C203014093,Immunology,1,0.49387366
W2412126959,9,C81885089,Cell culture,2,0.47991738
W2412126959,10,C28328180,Stem cell,2,0.4463988
W2412126959,11,C109159458,Haematopoiesis,3,0.42349574
W2412126959,12,C153911025,Molecular biology,1,0.4046368
W2412126959,13,C95444343,Cell biology,1,0.24723342
W2412126959,14,C126322002,Internal medicine,1,0.23762485
W2412126959,15,C2778248108,Anemia,2,0.2250292
W2412126959,16,C134018914,Endocrinology,1,0.20379356
W2412126959,17,C71924100,Medicine,0,0.14097703
W2412126959,18,C54355233,Genetics,1,0.11938077
W2412126959,19,C55493867,Biochemistry,1,0.08226052
W1963705227,1,C502230775,Arsenic,2,0.79169905
W1963705227,2,C2777764464,Arsenate,3,0.7040437
W1963705227,3,C2778497195,Arsenic poisoning,3,0.6152951
W1963705227,4,C534529494,Respiratory system,2,0.5921103
W1963705227,5,C71924100,Medicine,0,0.5674519
W1963705227,6,C121608353,Cancer,2,0.5123681
W1963705227,7,C2779399171,Malignancy,2,0.48432767
W1963705227,8,C126322002,Internal medicine,1,0.46600446
W1963705227,9,C2908647359,Population,2,0.45728323
W1963705227,10,C188816634,Prospective cohort study,2,0.41698837
W1963705227,11,C33070731,Toxicology,1,0.41527417
W1963705227,12,C42407357,Physiology,1,0.37840348
W1963705227,13,C99454951,Environmental health,1,0.23263806
W1963705227,14,C185592680,Chemistry,0,0.20385486
W1963705227,15,C86803240,Biology,0,0.1613574
W1963705227,16,C178790620,Organic chemistry,1,0
W1529152961,1,C55493867,Biochemistry,1,0.68897116
W1529152961,2,C181199279,Enzyme,2,0.63955164
W1529152961,3,C2777824588,Dithiothreitol,3,0.6216858
W1529152961,4,C185592680,Chemistry,0,0.5530666
W1529152961,5,C2779012151,Cytochalasin B,3,0.5170515
W1529152961,6,C57409179,Lysis,2,0.5127202
W1529152961,7,C2780216420,Lysosome,3,0.4889368
W1529152961,8,C111684460,Complement system,3,0.47862357
W1529152961,9,C2776714187,Protease,3,0.46546483
W1529152961,10,C2779902561,Hemolysis,2,0.42727
W1529152961,11,C86803240,Biology,0,0.27635038
W1529152961,12,C202751555,In vitro,2,0.19088909
W1529152961,13,C159654299,Antibody,2,0.10662949
W1529152961,14,C203014093,Immunology,1,0.10559514
W2039623117,1,C71924100,Medicine,0,0.86687255
W2039623117,2,C164705383,Cardiology,1,0.82233560000000006
W2039623117,3,C126322002,Internal medicine,1,0.79177976
W2039623117,4,C500558357,Myocardial infarction,2,0.70148647
W2039623117,5,C2776331378,Ventricular tachycardia,2,0.5755538
W2039623117,6,C2780393670,Coronary occlusion,3,0.5521511
W2039623117,7,C2780015598,Psychological stress,2,0.43515947
W2039623117,8,C70410870,Clinical psychology,1,0
W2066552190,1,C71924100,Medicine,0,0.4533734
W2040044417,1,C2780171668,Internuclear ophthalmoplegia,3,0.9306636
W2040044417,2,C2776351355,Medial longitudinal fasciculus,4,0.92897403
W2040044417,3,C2776486484,Paramedian pontine reticular formation,4,0.8260534
W2040044417,4,C2778207058,Exotropia,3,0.7049637
W2040044417,5,C71924100,Medicine,0,0.57934
W2040044417,6,C2779736392,Nystagmus,2,0.5759274
W2040044417,7,C2778092261,Posterior commissure,3,0.5746323
W2040044417,8,C551621295,Brainstem,2,0.49533
