<tab:cohort_dist_year>
           1910.0000	              3.0000	              0.0019
           1920.0000	             11.0000	              0.0070
           1925.0000	             16.0000	              0.0102
           1930.0000	             30.0000	              0.0190
           1935.0000	            116.0000	              0.0736
           1940.0000	            239.0000	              0.1517
           1945.0000	            600.0000	              0.3808
           1950.0000	            983.0000	              0.6238
           1955.0000	           1197.0000	              0.7597
           1960.0000	           2072.0000	              1.3150
           1965.0000	           2878.0000	              1.8265
           1970.0000	           4018.0000	              2.5499
           1975.0000	           4604.0000	              2.9218
           1980.0000	           5772.0000	              3.6631
           1985.0000	           7042.0000	              4.4691
           1990.0000	           9350.0000	              5.9338
           1995.0000	          11442.0000	              7.2614
           2000.0000	          16184.0000	             10.2709
           2005.0000	          23990.0000	             15.2248
           2010.0000	          31527.0000	             20.0080
           2015.0000	          28872.0000	             18.3231
           2020.0000	           6626.0000	              4.2051
