inst_id,perc_expend_basic,perc_basic_fed,perc_hhs_fund_ls,perc_sal,perc_cap,perc_ls_cap,perc_ls_biohs,applied_expend,basic_expend,basic_fed_expend,dev_expend,expend_capital,expend_salaries,ls_fund,hs_fund,bio_fund,ls_cap_expend,phd_granting,ba_granting,ma_granting,prof_granting,hbcu_flag,med_sch,hhe_flag,public,RD_Spending_Index
166,0.46192193,0.8563874,0.8529443,0.42962673,0.026863076,1.0,,7251.7692307692305,7149.0,6679.181818181818,3083.090909090909,406.53846153846155,6954.307692307692,16436.77,16436.77,,406.53846153846155,0.0,0.0,1.0,0.0,0,1.0,1,0.0,-0.6442969693640079
1002,0.4727102,0.70694196,0.66360027,0.4877812,0.0432813,0.57111895,0.8872734,8184.692307692308,10252.846153846154,7295.2307692307695,3296.5384615384614,797.3076923076923,10283.615384615385,11862.308,5062.0,6049.385,493.75,1.0,0.0,0.0,0.0,1,,0,1.0,-0.5297947018171015
1005,0.62818986,0.9833182,0.17386073,0.49521792,0.05583027,1.0,,2233.3076923076924,2484.75,2463.4166666666665,493.0,242.58333333333334,3324.153846153846,,,,242.58333333333334,1.0,0.0,0.0,0.0,1,,0,1.0,-0.9253821291053859
1009,0.44307703,0.35839155,0.30207497,0.50310016,0.050830293,0.4588827,0.2738863,84089.15384615384,86693.84615384616,27800.923076923078,20019.846153846152,9476.615384615385,97429.61538461539,92075.92,15463.846,10114.846,4262.307692307692,1.0,0.0,0.0,0.0,0,,0,1.0,1.2647047468686836
1016,0.4969325,0.7777778,,0.46625766,0.042944785,,,45.0,81.0,63.0,37.0,7.0,76.0,,,,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.8383763940943219
1020,0.9953678,0.94383657,0.0,0.3566297,0.17887746,,,281.75,2349.1428571428573,2229.4285714285716,,123.0,629.5555555555555,119.42857,,115.4,,0.0,0.0,1.0,0.0,0,,0,1.0,-0.9472101009765815
1033,1.0,0.7866318,1.0,0.5122736,0.08917228,,,,885.0,679.0,,80.0,467.3333333333333,279.0,,279.0,,0.0,0.0,1.0,0.0,1,,0,0.0,-0.4041013623154491
1047,0.7462588,0.8479368,0.0,0.3383964,0.29662067,0.12607759,,1916.0,1280.3333333333333,1155.0,,558.0,649.6666666666666,240.0,,93.0,117.0,1.0,0.0,0.0,0.0,0,,0,1.0,-1.0258102682860009
1050,0.52762514,0.76618326,0.20247662,0.40764242,0.0495453,0.3626435,0.32508305,6981.384615384615,10320.461538461539,7759.2307692307695,7868.0,896.4615384615385,7717.384615384615,10127.077,2420.25,1713.0834,328.3076923076923,1.0,0.0,0.0,0.0,1,,0,0.0,-0.7469231380370224
1051,0.7098641,0.495405,0.4768378,0.46872652,0.0504946,0.12289329,0.93057704,10766.615384615385,53841.07692307692,25530.46153846154,11250.0,3892.6923076923076,38545.307692307695,7951.154,3830.8333,3921.077,566.9230769230769,1.0,0.0,0.0,0.0,0,,0,1.0,-0.01032174663295735
1052,0.63647324,0.7477988,0.94652873,0.4321555,0.012025401,0.6592098,0.99281275,165482.38461538462,346622.0,257268.3076923077,34410.38461538462,6539.7692307692305,236503.38461538462,490571.38,362901.78,124616.305,4010.6923076923076,1.0,0.0,0.0,0.0,0,1.0,0,1.0,4.360563372107756
1055,0.42047477,0.65594,0.30922744,0.60473967,0.021109533,0.03473931,0.9963265,55672.53846153846,45313.153846153844,28076.46153846154,4317.153846153846,2230.0,63228.692307692305,2125.8462,1056.0,1380.7693,79.84615384615384,1.0,0.0,0.0,0.0,0,,0,1.0,0.02681242278967165
1057,0.77835894,0.3986065,0.9525952,0.3624474,0.030640138,0.64784974,0.57149684,6469.923076923077,33849.46153846154,13508.538461538461,3637.1666666666665,1300.6923076923076,15711.153846153846,30936.385,16732.309,408.46155,846.7692307692307,1.0,0.0,0.0,0.0,0,1.0,0,1.0,-0.17798225794682568
1061,1.0,0.4194394,0.06481481,0.54549736,0.00472067,1.0,,,1202.6,457.5,,5.0,660.7,168.0,,24.0,9.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.9355207233594035
1081,0.5089044,0.44856784,0.64251375,0.4653909,0.032977592,0.17898446,0.9793779,203723.0,269761.1538461539,118228.15384615384,51841.153846153844,16971.69230769231,241643.6923076923,94428.766,30534.0,70125.234,3133.846153846154,1.0,0.0,0.0,0.0,0,,0,1.0,4.145710104993933
1082,0.47266403,0.6281562,0.30092445,0.47764233,0.043606382,0.43083757,0.7509697,20936.76923076923,21917.0,13561.461538461539,1989.3076923076924,1867.3846153846155,22024.0,27504.691,3949.5715,17540.46,798.0,1.0,0.0,0.0,0.0,0,,1,1.0,-0.43991408393240905
1083,0.64205956,0.47725347,0.72796446,0.46084127,0.03308056,0.43632242,0.8148252,229970.92307692306,427088.8461538461,202919.76923076922,8301.461538461539,21933.384615384617,308183.3076923077,351058.16,143912.16,144638.77,9514.23076923077,1.0,0.0,0.0,0.0,0,1.0,1,1.0,5.96602232691361
1086,0.18630537,0.4747482,0.009852561,0.5256753,0.03555951,0.629744,,5971.923076923077,1587.1538461538462,749.6923076923077,1204.2727272727273,308.53846153846155,4500.7692307692305,7279.154,,88.55556,202.66666666666666,0.0,0.0,1.0,0.0,1,,0,1.0,-1.1845614634682227
1088,0.53072625,1.0,,0.45251396,,,,84.0,95.0,95.0,,,81.0,,,,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.5994930856491646
1089,0.47633362,0.47322205,0.3790099,0.43665057,0.04812834,0.8888889,0.48843884,120.5,147.0,62.5,62.0,9.0,135.5,216.0,27.5,81.5,8.0,0.0,0.0,1.0,0.0,0,,0,1.0,-1.0985166450851467
1090,0.6491765,0.5043726,0.093549654,0.48801768,0.06365989,0.5495916,,2501.076923076923,6391.0,3426.846153846154,677.3076923076923,660.5384615384615,4641.2307692307695,6658.846,,5022.615,373.53846153846155,1.0,0.0,0.0,0.0,0,,0,1.0,-0.8982238517242985
1092,0.6871747,0.537372,0.54669386,0.5815518,0.03619295,0.5489137,0.9785651,988.4615384615385,2366.3076923076924,1177.6923076923076,89.57142857142857,110.46153846153847,2004.8461538461538,856.7692,400.2857,594.0769,45.63636363636363,1.0,0.0,0.0,0.0,0,,0,1.0,-0.793129065852673
1097,0.0035211267,1.0,,0.7394366,0.014084507,,,22.0,1.0,1.0,261.0,4.0,210.0,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8336341699066346
1099,0.8944918,0.82661307,0.64470744,0.34717909,0.25876445,0.20162109,,81.5,731.0,613.5,1.0,223.0,281.0,436.0,,436.0,31.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.9777170653356921
1101,0.8715604,0.7601213,0.13909565,0.35981712,0.07065482,0.3262861,0.86633444,1242.6666666666667,7815.384615384615,5963.2307692307695,220.8181818181818,787.1538461538462,3228.769230769231,1955.6154,350.0,1476.9231,156.75,1.0,0.0,0.0,0.0,0,,0,1.0,-0.8044919640770729
1102,1.0,0.9910714,1.0,0.48660713,,,,,224.0,222.0,,,109.0,208.0,,208.0,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.19970137759757833
1103,0.5895954,0.9705882,0.4,0.39499035,,,,213.0,306.0,297.0,,,205.0,,,,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.61830008010141
1108,0.7429962,0.26702133,0.05393987,0.5664085,0.04108465,0.45505124,0.16908282,37072.07692307692,109428.30769230769,29488.23076923077,810.6923076923077,5873.384615384615,83066.61538461539,77407.92,8256.714,4391.231,2623.3076923076924,1.0,0.0,0.0,0.0,0,,0,1.0,0.43002860639384466
1109,0.29644465,0.6275305,0.94883376,0.5578891,0.02322579,1.0,0.9683568,98937.46153846153,43480.769230769234,27199.153846153848,2902.153846153846,3375.230769230769,80470.46153846153,145320.39,95549.84,45428.69,3375.230769230769,1.0,0.0,0.0,0.0,0,1.0,0,1.0,0.9575206069321276
1117,0.10104688,0.11010168,0.41129175,0.79532826,0.03421625,0.7062998,0.9416768,5441.5,468.6,65.0,392.3333333333333,158.22222222222223,5155.9,1647.5,1392.875,272.0,117.77777777777777,1.0,0.0,0.0,0.0,0,,1,0.0,-1.0122002678670827
1131,0.8327256,0.7352966,0.8976162,0.363572,0.041949503,0.16531986,0.9994019,26779.30769230769,329257.23076923075,240147.15384615384,39104.46153846154,16526.23076923077,143931.76923076922,75079.54,179.0,73105.16,2743.5384615384614,1.0,0.0,0.0,0.0,0,,0,0.0,3.439584295011002
1137,0.57071435,0.68633,0.601598,0.43898362,0.030333178,0.39922807,0.86213607,1965.3846153846155,5886.307692307692,3657.153846153846,4873.583333333333,292.7692307692308,5247.153846153846,3640.5386,716.3333,1632.1538,99.3076923076923,0.0,0.0,1.0,0.0,0,,1,1.0,-0.7837540149196709
1138,0.2608338,0.41452482,0.20282763,0.53657615,0.053968705,1.0,0.9138334,3137.25,1620.0,637.6666666666666,833.375,108.83333333333333,2786.75,1182.6,527.2,462.8,147.0,0.0,0.0,1.0,0.0,0,,1,1.0,-1.1560709396046924
1139,0.5801924,0.84798384,0.7104049,0.44713718,0.032510165,0.18277328,0.9979565,3836.769230769231,9184.153846153846,7418.692307692308,2507.6923076923076,521.4615384615385,6935.384615384615,4265.615,2459.2856,1968.3077,91.08333333333333,1.0,0.0,0.0,0.0,0,,1,1.0,-0.5338545229545123
1140,0.80459297,0.8552517,0.46033296,0.3979717,0.0567266,0.212146,0.98626584,4016.6,6214.692307692308,5360.153846153846,1244.4,453.6923076923077,3278.4615384615386,1520.3,326.0,1198.9,67.63636363636364,0.0,0.0,1.0,0.0,0,,1,1.0,-0.8067796273149849
1141,0.96048826,0.8131314,0.3211368,0.3823972,0.0448831,0.06153846,,101.28571428571429,2722.6923076923076,2259.6923076923076,262.6666666666667,189.0,1072.6153846153845,225.0,,211.16667,4.0,0.0,0.0,1.0,0.0,0,,1,1.0,-0.9188051885436702
1142,0.3818952,0.71739143,0.43004608,0.41363025,0.019782146,0.32640275,0.69244933,7165.692307692308,4474.461538461538,3081.769230769231,601.6666666666666,240.07692307692307,4991.384615384615,1572.8462,183.5,988.0,35.3,0.0,0.0,1.0,0.0,0,,1,1.0,-0.9031463001979211
1143,0.1681428,0.6646479,0.43712506,0.3959054,0.04651618,0.19877206,0.50531423,12986.923076923076,4059.076923076923,1738.8461538461538,3302.076923076923,983.9230769230769,7940.307692307692,6173.231,2558.375,897.2308,139.3846153846154,0.0,0.0,1.0,0.0,0,,0,1.0,-0.8537175943610733
1146,0.16726878,0.68806684,0.3730628,0.4569293,0.037779726,0.530223,0.3755239,2078.923076923077,540.25,396.75,681.7777777777778,122.41666666666667,1264.2307692307693,1150.9231,176.0,222.3,46.81818181818182,0.0,0.0,1.0,0.0,0,,1,1.0,-1.0963613424825605
1147,0.24831073,0.5788522,0.2903032,0.42472747,0.041386943,0.53092366,0.29556856,5626.615384615385,2215.6153846153848,1134.8461538461538,1005.1538461538462,387.46153846153845,3726.769230769231,5291.769,432.83334,932.0,138.0,0.0,0.0,1.0,0.0,0,,1,1.0,-1.0638704806723172
1149,0.70000595,0.2533094,0.022135315,0.42128092,0.019081213,0.4363897,0.36851716,3753.5384615384614,8758.538461538461,2083.5384615384614,,241.69230769230768,5194.846153846154,5585.077,463.0,1642.7693,139.6153846153846,0.0,0.0,1.0,0.0,0,,1,1.0,-1.0146326099854028
1150,0.049492255,0.73114306,0.35733932,0.46824703,0.012438928,0.26405543,0.79477674,18026.0,978.0769230769231,750.7692307692307,397.1818181818182,195.72727272727272,9109.923076923076,1488.2307,365.2,780.53845,191.75,1.0,0.0,0.0,0.0,0,,1,1.0,-0.7682295428770076
1151,0.08798996,0.37201568,0.82045275,0.6330853,0.014904728,0.4935847,0.9432676,83255.0,8657.846153846154,3118.6153846153848,5384.923076923077,1510.0,61601.692307692305,33245.08,14621.385,16669.846,659.2307692307693,1.0,0.0,0.0,0.0,0,,1,1.0,0.13497911013617797
1153,0.5816786,0.8884222,0.7480272,0.43762144,0.0132342465,0.12820514,0.9975133,7538.384615384615,10436.384615384615,9226.692307692309,1489.7692307692307,390.0,8485.153846153846,4473.923,306.0,2796.4614,50.0,0.0,0.0,1.0,0.0,0,,1,1.0,-0.6176103442285298
1154,0.677574,0.5076812,0.77302635,0.4559474,0.035277143,0.27530262,0.94307894,7854.2307692307695,20656.923076923078,10498.461538461539,2578.4545454545455,1103.4615384615386,14205.0,11644.692,846.4545,10249.385,265.6923076923077,1.0,0.0,0.0,0.0,0,,1,1.0,-0.3800305008824349
1155,0.46028987,0.62152505,0.541413,0.55383176,0.025049217,0.1291835,1.0,19741.153846153848,21052.153846153848,11844.307692307691,4253.923076923077,1130.5384615384614,25412.846153846152,2101.923,760.5,1744.4615,178.8181818181818,0.0,0.0,1.0,0.0,0,,1,1.0,-0.5356140625684581
1156,0.7521523,0.8139679,0.13117796,0.4057731,0.070885934,0.58440644,0.44286567,590.125,1194.0,950.0,,153.14285714285714,691.4444444444445,457.55554,23.666666,328.66666,29.8,0.0,0.0,1.0,0.0,0,,1,1.0,-1.0471752832654377
1157,0.18116355,0.58566517,0.013860013,0.516286,0.004066417,1.0,1.0,1196.6666666666667,269.4,380.25,156.25,6.333333333333333,792.0,1045.1666,90.0,985.5833,6.333333333333333,1.0,0.0,0.0,0.0,0,,1,1.0,-1.0946798350291702
1158,0.26519454,0.11319445,,0.5180805,,,,,232.5,26.0,689.0,,471.0,,,,,1.0,0.0,0.0,0.0,0,,1,0.0,-0.5532509796842943
1164,0.49928784,0.48392856,0.3191517,0.3859131,0.053911503,0.2945934,0.95544136,2942.6923076923076,8846.153846153846,2838.4615384615386,1206.375,334.38461538461536,4320.7692307692305,4098.769,2941.375,2078.1538,53.0,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8117666355469395
1169,0.4901895,0.7729572,,0.5454995,0.014052839,,,5736.692307692308,4126.571428571428,3610.8571428571427,916.5454545454545,100.0,4747.307692307692,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6249599421650919
1170,0.74391717,0.13828906,0.30995023,0.45868272,0.022463327,0.52504754,,1182.111111111111,4206.416666666667,568.3333333333334,1248.0,127.25,2561.1666666666665,368.0,,,43.4,0.0,0.0,1.0,0.0,0,,0,0.0,-1.0096558531946087
1171,1.0,0.54586834,0.12121214,0.36066014,0.054991767,0.3585009,,,3417.6153846153848,1857.2307692307693,,199.8,1241.7692307692307,340.46155,,340.46155,81.0,0.0,1.0,0.0,0.0,0,,0,0.0,-0.7816777449034403
1172,,,,0.4451912,,,,226.5,,,81.0,,136.5,,,,,0.0,1.0,0.0,0.0,0,,0,0.0,-0.4085658169035049
1173,1.0,0.41106042,0.36956713,0.3309188,0.05271574,0.3349809,,,3177.846153846154,1318.0,,169.3846153846154,1042.4615384615386,582.7692,,530.61536,39.875,0.0,1.0,0.0,0.0,0,,0,0.0,-0.6766008970829377
1196,0.070675105,1.0,0.20777778,0.37763712,0.094936706,1.0,,881.0,67.0,67.0,,90.0,358.0,,,,90.0,0.0,0.0,1.0,0.0,0,,0,0.0,-1.112730862970159
1200,0.9224371,,,0.29975384,0.053766903,,,251.25,1783.375,,,167.0,491.0,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.3823551888559435
1218,0.5004157,0.84179485,0.70110065,0.36350656,0.039967403,0.98057276,0.94855857,8527.153846153846,10933.538461538461,9334.692307692309,4844.153846153846,1155.6153846153845,9132.846153846154,22704.154,15503.538,5749.6924,1137.6153846153845,1.0,0.0,0.0,0.0,0,1.0,1,0.0,-0.3746673223623936
1238,0.4297702,0.5178842,0.0,0.36282608,0.018025642,1.0,,1760.8181818181818,1071.0,503.14285714285717,430.0,60.6,856.8333333333334,186.0,,186.0,76.5,1.0,0.0,0.0,0.0,0,,1,0.0,-1.0397118537332775
1243,1.0,1.0,0.85549796,0.6329385,,,,,636.5,636.5,,,402.5,,,,,0.0,0.0,1.0,0.0,0,,1,0.0,-0.34941364957756477
1249,0.706782,0.6022267,0.057742435,0.3642026,0.09651972,0.77352583,,895.9,1549.5384615384614,923.6153846153846,,260.6,805.7692307692307,723.61536,,711.1818,213.0,0.0,0.0,1.0,0.0,0,,0,0.0,-1.0608595901406839
1264,0.47141868,0.15152855,0.10505231,0.2973974,0.14747308,1.0,0.9792285,1313.3076923076924,1209.076923076923,160.07692307692307,25.0,416.5,750.3846153846154,527.1539,96.0,450.15384,416.5,1.0,0.0,0.0,0.0,0,,0,0.0,-1.026472170687277
1293,,,0.5862069,,0.55904496,0.25,,388.5,,,,219.0,,95.0,,,22.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8186367462431763
1305,0.6474504,0.6719064,0.94490623,0.40020165,0.026312444,0.47856197,0.9403808,277845.46153846156,697663.7692307692,464874.3846153846,99796.46153846153,27461.46153846154,432979.0,708257.94,470813.3,198052.0,13201.615384615385,1.0,0.0,0.0,0.0,0,1.0,0,0.0,10.101598654205127
1310,0.28375924,0.8665767,0.0,0.4667225,0.05284784,0.005595971,,58580.61538461538,20269.69230769231,17077.153846153848,3321.75,5822.333333333333,37140.92307692308,898.0,,570.0,30.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.182282108299971
1312,0.89711,0.46000525,0.7525604,0.46082607,0.034220677,0.2593573,0.6973255,79352.61538461539,705273.6153846154,323659.92307692306,638.7142857142857,26988.23076923077,362026.6153846154,227753.77,66933.38,92138.695,7128.2307692307695,1.0,0.0,0.0,0.0,0,,0,1.0,6.593654220579109
1313,0.6393385,0.5531701,0.684115,0.51417446,0.024173712,0.6236655,0.74386436,179789.76923076922,483403.23076923075,267686.23076923075,94568.30769230769,18207.46153846154,390038.76923076925,547764.75,222954.16,184637.39,11396.307692307691,1.0,0.0,0.0,0.0,0,1.0,0,1.0,7.184558579598884
1314,0.76110476,0.6296855,0.9035843,0.47221833,0.03286847,0.42460898,0.9998381,21658.076923076922,302364.23076923075,190075.61538461538,73788.07692307692,13036.538461538461,188619.53846153847,233360.92,138592.61,94723.62,5732.2307692307695,1.0,0.0,0.0,0.0,0,1.0,1,1.0,3.753382976857506
1315,0.6275692,0.57941604,0.93202174,0.46049917,0.024958769,0.49734208,1.0,232318.15384615384,717333.0769230769,414379.23076923075,202791.76923076922,28587.76923076923,528293.3846153846,815681.3,784506.06,31175.23,14336.076923076924,1.0,0.0,0.0,0.0,0,1.0,0,1.0,11.129156907406413
1316,0.76697505,0.5207863,0.4752922,0.53086346,0.035160854,0.39875552,0.77181137,31392.76923076923,121090.46153846153,63432.53846153846,4724.615384615385,5503.615384615385,83414.07692307692,80662.766,8302.077,53795.617,2251.923076923077,1.0,0.0,0.0,0.0,0,1.0,1,1.0,0.8160605707318886
1317,0.79811496,0.6353117,0.919561,0.44741723,0.037415884,0.31955937,0.99922293,51377.153846153844,944856.0769230769,601695.5384615385,193996.76923076922,44441.153846153844,536701.3076923077,701110.75,652539.06,48062.848,13552.846153846154,1.0,0.0,0.0,0.0,0,1.0,0,1.0,12.148067161046512
1319,0.7220695,0.55360323,0.937479,0.43636143,0.018105771,0.89220136,1.0,421387.14285714284,924823.5384615385,512072.6153846154,177387.07692307694,23825.615384615383,582206.2307692308,1283172.9,1265835.8,17337.23,21120.153846153848,1.0,0.0,0.0,0.0,0,1.0,0,1.0,13.687330144897484
1320,0.87400466,0.5527949,0.5440761,0.4849109,0.04261073,0.030008053,,29043.076923076922,208809.38461538462,115569.07692307692,1405.6923076923076,10243.692307692309,116204.53846153847,28438.46,,24503.23,313.75,1.0,0.0,0.0,0.0,0,,1,1.0,1.4477267236581952
1321,0.89940107,0.60195446,0.602991,0.5487105,0.037184644,0.078898706,,21671.625,134456.84615384616,81157.76923076923,3628.5,5533.307692307692,81993.53846153847,23424.0,,20793.615,460.6923076923077,1.0,0.0,0.0,0.0,0,,1,1.0,0.7518409045258333
1322,0.12779742,0.4503408,1.0,0.5566116,0.053402025,0.14410882,,147.4,154.83333333333334,58.166666666666664,921.5,67.33333333333333,669.3333333333334,,,,4.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.8562513621671742
1323,0.9589604,0.42936516,0.7809646,0.48429528,0.08119771,0.18341765,0.9734796,221.5,31683.923076923078,13422.538461538461,1885.2222222222222,2694.0,16318.384615384615,7086.923,2102.125,5518.769,509.61538461538464,1.0,0.0,0.0,0.0,0,,1,1.0,-0.2760052813096597
1325,0.6909517,0.097410746,0.7332555,0.3710276,0.039354175,0.6258381,0.9762887,809.6923076923077,1785.076923076923,172.46153846153845,,154.5,939.6153846153846,612.3333,595.8333,224.33333,134.5,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6014052020549158
1326,0.45910943,0.61185986,0.35878956,0.49687713,0.026990805,0.23514774,,1805.6153846153845,1176.25,702.25,409.1666666666667,69.38461538461539,1375.6153846153845,607.9167,,464.5,16.153846153846153,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8875935116957829
1328,0.5839142,0.6734813,0.93206906,0.35537475,0.020173037,0.5790764,0.9670171,241668.15384615384,461640.6153846154,309827.23076923075,69666.76923076923,15161.461538461539,274067.6153846154,474673.47,354810.78,104711.46,8998.0,1.0,0.0,0.0,0.0,0,1.0,0,0.0,6.669017335840457
1329,0.6915738,0.6194481,0.63267237,0.43609837,0.059866063,0.7511213,0.9854113,1158.25,2542.3076923076924,1390.3846153846155,123.9090909090909,187.54545454545453,1452.076923076923,1173.6923,603.3077,555.2308,136.1818181818182,1.0,0.0,0.0,0.0,0,,0,0.0,-0.7317909264103258
1342,0.44186047,0.27631578,0.0,0.10174418,,,,192.0,152.0,42.0,,,35.0,126.0,,126.0,,0.0,0.0,1.0,0.0,0,,1,0.0,-0.7999739342333493
1347,0.69826555,0.24779236,0.0,0.2852975,0.092197984,0.8125,,555.4166666666666,1672.6153846153845,566.9166666666666,97.0,112.6,617.0,225.45454,,161.90909,58.75,0.0,0.0,1.0,0.0,0,,0,0.0,-1.1876010906759937
1348,0.4722379,0.8619337,0.12416933,0.41678563,0.054803826,0.0056299884,0.9205273,30568.53846153846,30607.384615384617,25979.30769230769,3369.846153846154,3604.769230769231,26747.76923076923,2618.5,118.2,2288.8333,15.0,1.0,0.0,0.0,0.0,0,,0,1.0,-0.30946732727357307
1349,0.3811806,0.59224427,0.5173089,0.49435228,0.06827731,0.48497605,0.94077116,1956.0,1374.6923076923076,792.2307692307693,325.0,207.25,1802.4615384615386,1317.5385,601.8571,733.8461,113.57142857142857,1.0,0.0,0.0,0.0,0,,0,1.0,-0.8317525285714746
1350,0.79176885,0.7036279,0.3817595,0.3984887,0.023109198,0.40719554,0.5549509,69560.61538461539,280373.46153846156,197333.46153846153,11846.076923076924,8310.153846153846,143527.15384615384,175798.92,47597.617,40249.92,3390.153846153846,1.0,0.0,0.0,0.0,0,,0,1.0,2.581396826832132
1353,0.41589218,0.9052166,0.4568371,0.4101578,0.09134325,0.07317073,,1530.0,321.8333333333333,287.1666666666667,117.0,181.66666666666666,605.8333333333334,499.6,,339.5,6.0,0.0,1.0,0.0,0.0,0,,0,1.0,-0.9475194171685537
1363,0.3624299,0.9800222,0.75226367,0.12171564,0.07725082,0.24745011,,489.6666666666667,450.5,441.5,275.5,96.0,124.0,280.0,279.0,,25.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.7875423358957261
1365,0.38185543,0.99203825,0.21077423,0.40355098,,,,1574.8333333333333,607.6666666666666,248.0,,,973.6666666666666,1148.8334,,1028.8334,,0.0,0.0,1.0,0.0,0,,1,1.0,-0.7517734211653231
1370,0.85000056,0.8171031,0.7854112,0.51103604,0.027018331,0.09973011,0.8418008,46030.153846153844,391256.1538461539,319049.92307692306,23014.76923076923,12368.0,234221.07692307694,40172.69,4145.4443,29921.154,1303.5384615384614,1.0,0.0,0.0,0.0,0,,0,1.0,3.890767083224527
1371,0.5885765,0.68399644,0.731409,0.42261702,0.016194584,0.33789238,,9324.846153846154,13676.153846153846,9216.0,2741.076923076923,380.6923076923077,10836.076923076924,2981.6924,,2905.5386,124.18181818181819,1.0,0.0,0.0,0.0,0,,0,0.0,-0.47843129053859623
1378,0.0016877637,,0.79338455,0.4829635,0.02092912,0.5643086,,619.5,2.0,,661.1666666666666,28.857142857142858,608.1666666666666,153.09091,,151.18182,10.6,0.0,0.0,1.0,0.0,0,,0,1.0,-0.7847676349882332
1379,0.88175386,0.3500986,0.34411752,0.23796764,0.035281837,0.565582,,34.666666666666664,1526.4615384615386,526.2307692307693,253.6,61.416666666666664,414.38461538461536,618.53845,,596.0,18.0,0.0,0.0,1.0,0.0,0,,0,0.0,-0.9418788065185125
1385,0.7935653,0.25894752,0.67201686,0.5492223,0.05770778,0.24422091,1.0,1388.6666666666667,5321.833333333333,1228.6666666666667,,128.22222222222223,3223.25,698.6,702.0,466.33334,42.714285714285715,0.0,0.0,1.0,0.0,0,,0,0.0,-0.7838481710392262
1397,0.35401642,0.4789859,0.4073226,0.43802786,0.05862701,0.02133385,0.6142857,2186.9,1416.0,494.0,1216.625,167.9,1607.0833333333333,158.0,114.0,90.4,3.6666666666666665,1.0,0.0,0.0,0.0,0,,0,0.0,-0.8911759120703074
1402,0.47140953,0.5367672,0.64065355,0.43678674,0.042584296,0.4014879,0.9161149,394.8,473.4,254.0,169.5,42.8,438.2,400.0,178.4,187.8,17.2,0.0,0.0,0.0,1.0,0,1.0,0,0.0,-0.8658777435661162
1406,0.36098117,0.5047566,0.5022376,0.56508964,0.030949818,0.4076784,0.9257692,2804.5833333333335,1395.6923076923076,606.6153846153846,398.0,130.33333333333334,2512.923076923077,679.7143,504.0,237.75,84.0,0.0,0.0,1.0,0.0,0,,0,1.0,-0.9777548523979791
1414,0.5090365,0.8173718,0.5727386,0.37224692,0.07196594,0.4914716,0.93527526,610.3846153846154,901.9090909090909,728.0,590.5454545454545,143.84615384615384,693.6153846153846,805.38464,459.6,511.15384,78.91666666666667,0.0,0.0,1.0,0.0,0,,0,0.0,-0.9162101201086177
1415,0.30195078,1.0,,,0.42647058,,,60.5,184.0,184.0,340.5,290.0,,,,,,0.0,1.0,0.0,0.0,0,,0,1.0,-0.9446097379419169
1416,0.16901408,,,0.7137363,0.03521127,,,481.0,48.0,,,10.0,396.0,,,,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.621899386252762
1422,0.17270368,0.21269922,0.63310564,0.4274414,0.031306557,,1.0,1012.3076923076923,274.9166666666667,46.0,350.0833333333333,47.666666666666664,668.1538461538462,127.125,122.85714,10.0,,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6796127501732634
1424,0.44438922,0.47709623,0.76118827,0.33428133,0.039956726,0.30826032,,4586.7692307692305,3927.6153846153848,2356.6,835.5,354.6923076923077,2926.4615384615386,2323.2307,,2321.3076,124.61538461538461,1.0,0.0,0.0,0.0,0,,0,0.0,-0.6172672774028128
1426,0.9284757,0.635716,0.95174843,0.3275213,0.013281668,0.6967921,0.98880833,40438.769230769234,829490.6153846154,516089.76923076925,26047.615384615383,11000.307692307691,288866.46153846156,762149.44,568726.9,184592.84,7539.615384615385,1.0,0.0,0.0,0.0,0,1.0,0,0.0,6.8685171942834415
1428,0.5422684,0.61930007,0.37318677,0.3356562,0.06244383,0.40477234,0.5000702,5479.461538461538,10934.076923076924,6932.692307692308,3791.230769230769,1172.3076923076924,6841.923076923077,12165.692,1209.3334,4505.3076,489.3333333333333,1.0,0.0,0.0,0.0,1,,0,1.0,-0.6535207391403505
1431,0.76525867,0.68200004,0.5317506,0.4171676,0.061980043,0.15794905,0.5190124,38858.307692307695,152677.61538461538,102818.76923076923,8214.384615384615,12592.615384615385,82972.76923076923,56320.46,27867.572,5741.077,1816.6153846153845,1.0,0.0,0.0,0.0,0,,0,1.0,1.4312665281545973
