<tab:mvr_stats_year>
              1.5888	              1.5941
             11.3832	             13.4123
           8153.9865	           7863.9760
              0.2167	              0.9536
              0.3830	              1.8114
              8.2440	              6.1969
             10.6475	              9.2857
           8677.2020	           5998.4077
              0.3786	              0.7830
              3.6576	              8.6804
              7.9987	              5.4941
              9.5631	              8.1543
           8177.4515	           5878.2356
              0.3806	              0.9696
              3.2766	              8.8315
