<tab:mvr_stats_year_last>
              1.9886	              2.5178
              1.0000	              0.0000
           6548.2932	           7088.6105
              1.1289	              5.0572
              3.0083	             17.4102
             11.1260	              7.4838
              1.0000	              0.0000
           6452.0934	           5326.0191
              1.6908	              2.9771
             23.0062	             58.8858
              9.9240	              6.9131
              1.0000	              0.0000
           6365.5492	           5518.3335
              1.7985	              5.8102
             17.5571	             43.6214
