<tab:stat_year_last_cns>
              2.1891	              2.7635
              1.0000	              0.0000
           6054.4009	           6313.4516
              0.9780	              2.1635
              2.9740	              9.9585
              0.2088	              0.5228
              1.6727	              1.9948
              1.0000	              0.0000
           6041.7036	           6439.2642
              0.9474	              2.2293
              2.1006	              7.5322
              4.7837	              4.2364
              1.0000	              0.0000
           6118.1950	           5639.5086
              1.1315	              1.7894
              7.3620	             17.0113
              8.9181	              6.3602
              1.0000	              0.0000
           6921.7049	           5792.0178
              1.4876	              1.4124
             16.5920	             27.8494
             29.4802	             29.9579
           5508.0096	           6560.0186
              1.0600	              1.8593
             84.5177	            389.0813
