<tab:mvr_stats_year_first_cns>
              1.1591	              0.5132
              1.0000	              0.0000
           7907.9679	           7200.8390
              1.2157	              2.4752
              1.3626	              2.8155
              4.0787	              1.3670
              1.0000	              0.0000
           5139.6660	           4510.2926
              0.8408	              1.4372
              3.1969	              4.9862
              4.0000	              1.5027
              1.0000	              0.0000
           6212.4978	           4920.5760
              0.8241	              1.1911
              3.0778	              3.8007
