<tab:mvr_stats_year_firstlast>
              1.4403	              1.4945
              1.9792	              0.1314
           7204.2790	           7401.9585
              0.6818	              3.8836
              1.0095	              5.8613
              9.1098	              6.7750
              1.9614	              0.0999
           7197.1151	           5528.5965
              0.9937	              1.8976
             10.6952	             27.3588
              7.7403	              5.4825
              1.9648	              0.0984
           6829.6357	           5214.2286
              0.8995	              2.7339
              7.1587	             23.9330
