<tab:stat_year_last>
              2.6568	              3.4790
              1.0000	              0.0000
           6571.3428	           6907.8076
              1.2104	              5.2556
              4.4946	             25.6996
              0.2238	              0.5636
              1.9886	              2.5178
              1.0000	              0.0000
           6548.2932	           7088.6105
              1.1289	              5.0572
              3.0083	             17.4102
              5.9507	              5.2411
              1.0000	              0.0000
           6684.9632	           5935.6054
              1.6123	              6.1252
             11.8215	             48.5553
             10.5107	              7.2178
              1.0000	              0.0000
           6407.7897	           5422.0900
              1.7459	              4.6458
             20.2167	             51.6775
             51.6092	             52.3693
           6822.6197	           7447.9036
              1.5386	              8.1306
            194.1121	           1191.6985
