<tab:stat_year_firstlast_cns>
              1.7907	              2.1238
              1.9425	              0.2065
           6894.6863	           6841.6582
              0.6065	              1.2696
              1.1920	              3.6361
              0.2012	              0.5176
              1.3326	              1.2360
              1.9479	              0.2084
           6941.8176	           7020.3854
              0.6033	              1.3204
              0.8278	              2.3853
              4.2305	              3.6507
              1.9141	              0.1937
           6643.6590	           5791.5743
              0.6237	              0.9544
              3.1315	              6.9908
              7.4074	              5.5026
              1.9305	              0.1453
           7676.4781	           5607.1860
              0.7834	              0.8834
              7.1085	             12.2265
             40.2187	             41.5409
           5123.1660	           6354.8683
              0.4960	              0.8178
             61.6746	            320.5914
