<tab:cohort_dist_year_firstlast>
           1885.0000	              1.0000	              0.0013
           1895.0000	              1.0000	              0.0013
           1900.0000	              3.0000	              0.0040
           1905.0000	              4.0000	              0.0054
           1910.0000	              7.0000	              0.0094
           1915.0000	             15.0000	              0.0202
           1920.0000	             29.0000	              0.0391
           1925.0000	             36.0000	              0.0485
           1930.0000	            137.0000	              0.1845
           1935.0000	            199.0000	              0.2681
           1940.0000	            251.0000	              0.3381
           1945.0000	            390.0000	              0.5254
           1950.0000	            661.0000	              0.8904
           1955.0000	            848.0000	              1.1423
           1960.0000	           1399.0000	              1.8845
           1965.0000	           1881.0000	              2.5338
           1970.0000	           2545.0000	              3.4283
           1975.0000	           2726.0000	              3.6721
           1980.0000	           3181.0000	              4.2850
           1985.0000	           3840.0000	              5.1727
           1990.0000	           4898.0000	              6.5979
           1995.0000	           5693.0000	              7.6688
           2000.0000	           7553.0000	             10.1743
           2005.0000	          10622.0000	             14.3084
           2010.0000	          13343.0000	             17.9738
           2015.0000	          11393.0000	             15.3470
           2020.0000	           2580.0000	              3.4754
