<tab:pub_age_dist_year_firstlast>
              2.0000	            208.0000	              0.1238
              3.0000	            310.0000	              0.1845
              4.0000	            446.0000	              0.2655
              5.0000	            643.0000	              0.3828
              6.0000	            857.0000	              0.5102
              7.0000	           1070.0000	              0.6370
              8.0000	           1258.0000	              0.7489
              9.0000	           1580.0000	              0.9405
             10.0000	           1952.0000	              1.1620
             11.0000	           2418.0000	              1.4394
             12.0000	           2771.0000	              1.6495
             13.0000	           3025.0000	              1.8007
             14.0000	           3230.0000	              1.9228
             15.0000	           3345.0000	              1.9912
             16.0000	           3492.0000	              2.0787
             17.0000	           3607.0000	              2.1472
             18.0000	           3875.0000	              2.3067
             19.0000	           3827.0000	              2.2782
             20.0000	           4034.0000	              2.4014
             21.0000	           4059.0000	              2.4163
             22.0000	           3968.0000	              2.3621
             23.0000	           3845.0000	              2.2889
             24.0000	           3819.0000	              2.2734
             25.0000	           3723.0000	              2.2162
             26.0000	           3723.0000	              2.2162
             27.0000	           3704.0000	              2.2049
             28.0000	           4139.0000	              2.4639
             29.0000	           3858.0000	              2.2966
             30.0000	           3862.0000	              2.2990
             31.0000	           3940.0000	              2.3454
             32.0000	           3671.0000	              2.1853
             33.0000	           3799.0000	              2.2615
             34.0000	           3762.0000	              2.2395
             35.0000	           3608.0000	              2.1478
             36.0000	           3718.0000	              2.2133
             37.0000	           3261.0000	              1.9412
             38.0000	           2625.0000	              1.5626
             39.0000	           2632.0000	              1.5668
             40.0000	           2535.0000	              1.5090
             41.0000	           2358.0000	              1.4037
             42.0000	           2378.0000	              1.4156
             43.0000	           2418.0000	              1.4394
             44.0000	           2425.0000	              1.4436
             45.0000	           2069.0000	              1.2316
             46.0000	           2096.0000	              1.2477
             47.0000	           2028.0000	              1.2072
             48.0000	           1950.0000	              1.1608
             49.0000	           1760.0000	              1.0477
             50.0000	           2001.0000	              1.1912
             51.0000	           1984.0000	              1.1810
             52.0000	           1796.0000	              1.0691
             53.0000	           1698.0000	              1.0108
             54.0000	           1976.0000	              1.1763
             55.0000	           1780.0000	              1.0596
             56.0000	           1612.0000	              0.9596
             57.0000	           1642.0000	              0.9775
             58.0000	           1577.0000	              0.9388
             59.0000	           1397.0000	              0.8316
             60.0000	           1283.0000	              0.7637
             61.0000	           1123.0000	              0.6685
             62.0000	           1104.0000	              0.6572
             63.0000	           1031.0000	              0.6137
             64.0000	            975.0000	              0.5804
             65.0000	            890.0000	              0.5298
             66.0000	            775.0000	              0.4613
             67.0000	            730.0000	              0.4346
             68.0000	            689.0000	              0.4102
             69.0000	            588.0000	              0.3500
             70.0000	            574.0000	              0.3417
             71.0000	            592.0000	              0.3524
             72.0000	            527.0000	              0.3137
             73.0000	            490.0000	              0.2917
             74.0000	            460.0000	              0.2738
             75.0000	            389.0000	              0.2316
             76.0000	            309.0000	              0.1839
             77.0000	            268.0000	              0.1595
             78.0000	            157.0000	              0.0935
             79.0000	            134.0000	              0.0798
             80.0000	            142.0000	              0.0845
             81.0000	            143.0000	              0.0851
             82.0000	            176.0000	              0.1048
             83.0000	            171.0000	              0.1018
             84.0000	            167.0000	              0.0994
             85.0000	            134.0000	              0.0798
             86.0000	             97.0000	              0.0577
             87.0000	             73.0000	              0.0435
             88.0000	             55.0000	              0.0327
             89.0000	             58.0000	              0.0345
             90.0000	             62.0000	              0.0369
             91.0000	             64.0000	              0.0381
             92.0000	             41.0000	              0.0244
             93.0000	             35.0000	              0.0208
             94.0000	             37.0000	              0.0220
             95.0000	             32.0000	              0.0190
             96.0000	             22.0000	              0.0131
             97.0000	             14.0000	              0.0083
             98.0000	             26.0000	              0.0155
             99.0000	             13.0000	              0.0077
            100.0000	             11.0000	              0.0065
            101.0000	              9.0000	              0.0054
            102.0000	              5.0000	              0.0030
            103.0000	              3.0000	              0.0018
            104.0000	              5.0000	              0.0030
            105.0000	              6.0000	              0.0036
            106.0000	              1.0000	              0.0006
            107.0000	              1.0000	              0.0006
            109.0000	              2.0000	              0.0012
            110.0000	              2.0000	              0.0012
            111.0000	              2.0000	              0.0012
            112.0000	              3.0000	              0.0018
            114.0000	              1.0000	              0.0006
            115.0000	              3.0000	              0.0018
            117.0000	              1.0000	              0.0006
            118.0000	              1.0000	              0.0006
            124.0000	              1.0000	              0.0006
            125.0000	              1.0000	              0.0006
                   .	           2135.0000	              1.2709
