inst_id,inst,country_code,country,city,region,type,which_inst,associated,associated_id,associated_country,associated_type,associated_rel,which_assoc
I1289702989,University System of Georgia,US,United States,Atlanta,Georgia,education,1343,University of Georgia,I165733156,US,education,child,19
I1289702989,University System of Georgia,US,United States,Atlanta,Georgia,education,1343,University of North Georgia,I924760719,US,education,child,20
I1289702989,University System of Georgia,US,United States,Atlanta,Georgia,education,1343,University of West Georgia,I5950314,US,education,child,21
I1288499725,Nebraska Game and Parks Commission,US,United States,Lincoln,Nebraska,government,1344,,,,,,1
I128951795,Sapporo City University,JP,Japan,Sapporo,,education,1345,,,,,,1
I1289638682,Organization for Tropical Studies,CR,Costa Rica,San José,,nonprofit,1346,,,,,,1
I1289187217,Swedish Armed Forces,SE,Sweden,Stockholm,,government,1347,,,,,,1
I1289676453,Ackerman Institute for the Family,US,United States,New York,New York,education,1348,,,,,,1
I1288702032,Ministry of Education,NZ,New Zealand,Wellington,,government,1349,,,,,,1
I128932393,University College of the Cayman Islands,KY,Cayman Islands,George Town,,education,1350,,,,,,1
I12912129,Northeastern University,US,United States,Boston,Massachusetts,education,1351,Center for Theoretical Biological Physics,I4210145836,US,facility,child,1
I12912129,Northeastern University,US,United States,Boston,Massachusetts,education,1351,The NSF AI Institute for Artificial Intelligence and Fundamental Interactions,I4210160315,US,facility,child,2
I12912129,Northeastern University,US,United States,Boston,Massachusetts,education,1351,Massachusetts Green High Performance Computing Center,I2803022237,US,facility,related,3
I12912129,Northeastern University,US,United States,Boston,Massachusetts,education,1351,School of the Museum of Fine Arts,I2799861705,US,education,related,4
I129043915,University of Udine,IT,Italy,Udine,,education,1352,Ospedale Santa Maria della Misericordia di Udine,I4210126152,IT,healthcare,related,1
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,Tufts Children's Hospital,I2800399840,US,healthcare,child,1
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,Carney Hospital,I2802389132,US,healthcare,related,2
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,Lowell General Hospital,I2801756737,US,healthcare,related,3
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,MetroWest Medical Center,I2800296752,US,healthcare,related,4
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,Tufts University,I121934306,US,education,related,5
I1290900354,Tufts Medical Center,US,United States,Boston,Massachusetts,healthcare,1353,VA Boston Healthcare System,I2801671727,US,healthcare,related,6
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,LinkedIn (United States),I1316064682,US,company,child,1
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Belgium),I4210151458,BE,company,child,2
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Brazil),I4210086099,BR,company,child,3
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Canada),I4210153468,CA,company,child,4
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Denmark),I4210099966,DK,company,child,5
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Finland),I4210105678,FI,company,child,6
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (France),I4210161634,FR,company,child,7
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Germany),I4210087053,DE,company,child,8
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (India),I4210162141,IN,company,child,9
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Ireland),I4210109507,IE,company,child,10
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Israel),I4210125051,IL,company,child,11
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Netherlands),I4210110431,NL,company,child,12
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Norway),I4210135422,NO,company,child,13
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Portugal),I4210092974,PT,company,child,14
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (Switzerland),I4210139986,CH,company,child,15
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft (United Kingdom),I4210108625,GB,company,child,16
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft Research (India),I4210124949,IN,company,child,17
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft Research (United Kingdom),I4210164937,GB,company,child,18
I1290206253,Microsoft (United States),US,United States,Redmond,Washington,company,1354,Microsoft Research Asia (China),I4210113369,CN,company,child,19
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Google (Canada),I4210148186,CA,company,child,1
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Google (Ireland),I4210131802,IE,company,child,2
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Google (Israel),I4210117425,IL,company,child,3
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Google (Switzerland),I4210100430,CH,company,child,4
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Google (United Kingdom),I4210113297,GB,company,child,5
I1291425158,Google (United States),US,United States,Mountain View,California,company,1355,Alphabet (United States),I4210128969,US,company,parent,6
I1291836623,Mount Sinai Hospital,CA,Canada,Toronto,Ontario,healthcare,1356,Lunenfeld-Tanenbaum Research Institute,I210557978,CA,facility,child,1
I1291836623,Mount Sinai Hospital,CA,Canada,Toronto,Ontario,healthcare,1356,Sinai Health System,I4210130843,CA,healthcare,parent,2
I1291836623,Mount Sinai Hospital,CA,Canada,Toronto,Ontario,healthcare,1356,University of Toronto,I185261750,CA,education,related,3
I1290463931,Southwest Research Institute,US,United States,San Antonio,Texas,nonprofit,1357,,,,,,1
I1290523313,Magyar Agrár- és Élettudományi Egyetem,HU,Hungary,Gödöllő,,education,1358,,,,,,1
I129192303,Federal University of Recôncavo da Bahia,BR,Brazil,Cruz das Almas,,education,1359,,,,,,1
I1291458624,Swedish Defence Research Agency,SE,Sweden,Stockholm,,government,1360,,,,,,1
I129235615,Centre d'Études Scientifiques et Techniques d'Aquitaine,FR,France,Le Barp,,facility,1361,CEA DAM Île-de-France,I4210101455,FR,government,parent,1
I1290603121,World Health Organization - Pakistan,PK,Pakistan,Islamabad,,government,1362,World Health Organization Regional Office for the Eastern Mediterranean,I4210105726,EG,government,parent,1
I1290866511,Family Health International 360,US,United States,Durham,North Carolina,nonprofit,1363,,,,,,1
I1290503407,The Research Council of Norway,NO,Norway,Oslo,,government,1364,Ministry of Education and Research,I4210131556,NO,government,parent,1
I129162050,Toulouse Business School,FR,France,Toulouse,,education,1365,"Laboratoire d’Étude et de Recherche sur l’Économie, les Politiques et les Systèmes Sociaux",I4210155567,FR,facility,child,1
I129162050,Toulouse Business School,FR,France,Toulouse,,education,1365,Federal University of Toulouse Midi-Pyrénées,I17866349,FR,education,parent,2
I1292114621,Universidade Fundação Mineira de Educação e Cultura,BR,Brazil,Belo Horizonte,,education,1366,,,,,,1
I1291450037,Medanta The Medicity,IN,India,Gurgaon,,healthcare,1367,Medanta The Medicity,I4210115207,IN,healthcare,child,1
I1291847170,California Health and Human Services Agency,US,United States,Sacramento,California,government,1368,California Department of Health Care Services,I2801224436,US,government,child,1
I1291847170,California Health and Human Services Agency,US,United States,Sacramento,California,government,1368,California Department of Public Health,I1336788258,US,government,child,2
I1291344717,Royal National Hospital for Rheumatic Diseases,GB,United Kingdom,Bath,,healthcare,1369,Royal United Hospital Bath NHS Trust,I4210161895,GB,healthcare,parent,1
I1290095210,Bureau of Labor Statistics,US,United States,Washington D.C.,District of Columbia,government,1370,United States Department of Labor,I1312264882,US,government,parent,1
I1291357265,Ministry of Health,SG,Singapore,Singapore,,government,1371,Health Promotion Board,I2802250162,SG,government,child,1
I1291357265,Ministry of Health,SG,Singapore,Singapore,,government,1371,Health Sciences Authority,I2799333108,SG,government,child,2
I1291357265,Ministry of Health,SG,Singapore,Singapore,,government,1371,National Medical Research Council,I4210156654,SG,government,child,3
I1292069884,Greater Baltimore Medical Center,US,United States,Baltimore,Maryland,healthcare,1372,,,,,,1
I1290190913,Statistisches Bundesamt,DE,Germany,Wiesbaden,,government,1373,,,,,,1
I1292359360,North Atlantic Treaty Organization,IT,Italy,Rome,,government,1374,,,,,,1
I1292109108,St John of God Subiaco Hospital,AU,Australia,Subiaco,Western Australia,healthcare,1375,,,,,,1
I1291453478,Esan University,PE,Peru,Lima,,education,1376,,,,,,1
I1292227370,Victoria and Albert Museum,GB,United Kingdom,London,England,archive,1377,,,,,,1
I1290748110,Save the Children,US,United States,Fairfield,Connecticut,nonprofit,1378,,,,,,1
I1290683524,Kraft Heinz (United States),US,United States,Chicago,Illinois,company,1379,Kraft Heinz (Canada),I4210112151,CA,company,child,1
I1290683524,Kraft Heinz (United States),US,United States,Chicago,Illinois,company,1379,Kraft Heinz (India),I4210156837,IN,company,child,2
I1290683524,Kraft Heinz (United States),US,United States,Chicago,Illinois,company,1379,Kraft Heinz (United Kingdom),I4210097262,GB,company,child,3
I1292197403,Piedmont Athens Regional,US,United States,Athens,Georgia,healthcare,1380,Piedmont HealthCare,I4210153954,US,healthcare,parent,1
I1290291166,New Mexico Department of Health,US,United States,Santa Fe,New Mexico,government,1381,,,,,,1
I1290491151,Ministry of Health and Welfare,KR,South Korea,Seoul,,government,1382,Health Insurance Review and Assessment Service,I4210119818,KR,government,child,1
I1290491151,Ministry of Health and Welfare,KR,South Korea,Seoul,,government,1382,Korea Health Personnel Licensing Examination Institute,I4210098914,KR,government,child,2
I1290491151,Ministry of Health and Welfare,KR,South Korea,Seoul,,government,1382,Korea National Institute of Health,I4210097010,KR,government,child,3
I1290491151,Ministry of Health and Welfare,KR,South Korea,Seoul,,government,1382,National Cancer Center,I4210120052,KR,healthcare,child,4
I1290491151,Ministry of Health and Welfare,KR,South Korea,Seoul,,government,1382,Government of the Republic of Korea,I2801339556,KR,government,parent,5
I1291857502,Edison Welding Institute,US,United States,Columbus,Ohio,nonprofit,1383,,,,,,1
I1291048835,Lower Manhattan Hospital,US,United States,New York,New York,healthcare,1384,NewYork–Presbyterian Hospital,I1340179700,US,healthcare,parent,1
I1291048835,Lower Manhattan Hospital,US,United States,New York,New York,healthcare,1384,Cornell University,I205783295,US,education,related,2
I1290625346,Hungarian Central Statistical Office,HU,Hungary,Budapest,,company,1385,,,,,,1
I1290894466,Tennessee Department of Education,US,United States,Nashville,Tennessee,government,1386,,,,,,1
I1292462581,White Memorial Medical Center,US,United States,Los Angeles,California,healthcare,1387,,,,,,1
I1292235266,Danube Private University,AT,Austria,Krems,,education,1388,,,,,,1
I1292318990,Nuance Communications (Austria),AT,Austria,Vienna,,company,1389,Nuance Communications (United States),I4210125787,US,company,parent,1
I1292497403,John D. and Catherine T. MacArthur Foundation,US,United States,Chicago,Illinois,nonprofit,1390,,,,,,1
I1291714003,Rain Forest Research Institute,IN,India,Jorhāt,Assam,facility,1391,Indian Council of Forestry Research and Education,I1286922834,IN,government,parent,1
I1290230355,California Department of Toxic Substances Control,US,United States,Sacramento,California,government,1392,,,,,,1
I1291137007,American Astronomical Society,US,United States,Washington D.C.,District of Columbia,nonprofit,1393,,,,,,1
I1290398368,Marie Stopes International,GB,United Kingdom,London,,nonprofit,1394,,,,,,1
I1290956711,Museum Boerhaave,NL,Netherlands,Leiden,,archive,1395,,,,,,1
I1291634729,Wild Salmon Center,US,United States,Portland,Oregon,nonprofit,1396,,,,,,1
I1291062242,American Board of Medical Specialties,US,United States,Chicago,Illinois,nonprofit,1397,,,,,,1
I1291372781,International Life Sciences Institute India,IN,India,New Delhi,Delhi,nonprofit,1398,,,,,,1
I1290270558,Goodyear (United Kingdom),GB,United Kingdom,Birmingham,,company,1399,Goodyear (United States),I4210143271,US,company,parent,1
I1291475445,Children's Health Fund,US,United States,New York,New York,nonprofit,1400,,,,,,1
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Agriculture and Food,I4210138055,AU,facility,child,1
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,"Animal, Food and Health Sciences",I4210166208,AU,facility,child,2
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Astronomy and Space,I4210146430,AU,facility,child,3
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australia Telescope National Facility,I1299164729,AU,facility,child,4
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian Centre for Disease Preparedness,I1338668087,AU,facility,child,5
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian National Algae Culture Collection,I4210106161,AU,archive,child,6
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian National Fish Collection,I4210145531,AU,archive,child,7
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian National Herbarium,I4210130210,AU,archive,child,8
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian National Insect Collection,I4210089744,AU,archive,child,9
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian National Wildlife Collection,I4210158368,AU,archive,child,10
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian Resources Research Centre,I4210138528,AU,facility,child,11
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian Tree Seed Centre,I4210165867,AU,archive,child,12
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Australian e-Health Research Centre,I4210141844,AU,facility,child,13
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Health and Biosecurity,I4210142128,AU,facility,child,14
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Land and Water,I4210161554,AU,facility,child,15
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Manufacturing,I4210154771,AU,facility,child,16
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Oceans and Atmosphere,I1281210470,AU,facility,child,17
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Publishing,I4210155681,AU,other,child,18
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,CSIRO Scientific Computing,I4210118967,AU,facility,child,19
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Centre for Marine Socioecology,I4210118312,AU,other,child,20
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Centre for Southern Hemisphere Oceans Research,I4210115089,AU,facility,child,21
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Collaboration for Australian Weather and Climate Research,I4210109753,AU,facility,child,22
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Data61,I42894916,AU,other,child,23
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Division of Energy,I4210119913,AU,facility,child,24
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Division of Fossil Fuels Energy,I4210165412,AU,facility,child,25
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Ecosystem Sciences,I4210166020,AU,facility,child,26
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Health Sciences and Nutrition,I4210101388,AU,facility,child,27
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Information and Communication Technologies Centre,I4210128581,AU,facility,child,28
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Marine National Facility,I4210106369,AU,facility,child,29
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Materials Science & Engineering,I4210129794,AU,facility,child,30
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Mineral Resources,I4210130959,AU,facility,child,31
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,NCMI Information and Data Centre,I4210136678,AU,archive,child,32
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,National Measurement Laboratory,I4210126632,AU,facility,child,33
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Plant Industry,I4210152679,AU,facility,child,34
I1292875679,Commonwealth Scientific and Industrial Research Organisation,AU,Australia,Canberra,Australian Capital Territory,government,1401,Atlas of Living Australia,I4210102203,AU,archive,related,35
I1292894508,Roswell Park Cancer Institute,US,United States,Buffalo,New York,facility,1402,Health Research,I4210164884,US,nonprofit,related,1
I1292894508,Roswell Park Cancer Institute,US,United States,Buffalo,New York,facility,1402,"University at Buffalo, State University of New York",I63190737,US,education,related,2
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (Austria),I4210093534,AT,company,child,1
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (France),I4210117963,FR,company,child,2
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (Germany),I4210130589,DE,company,child,3
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (South Korea),I4210127366,KR,company,child,4
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (Switzerland),I4210132054,CH,company,child,5
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (United Kingdom),I4210143477,GB,company,child,6
I1292669757,Toshiba (Japan),JP,Japan,Tokyo,,company,1403,Toshiba (United States),I4210150981,US,company,child,7
I1292859797,Montreal Neurological Institute and Hospital,CA,Canada,Montreal,Quebec,healthcare,1404,McGill University,I5023651,CA,education,related,1
I1293035123,Met Office,GB,United Kingdom,Exeter,,government,1405,,,,,,1
I1293718874,Tri-Service General Hospital,TW,Taiwan,Taipei,,healthcare,1406,,,,,,1
I1292974536,Ford Motor Company (United States),US,United States,Dearborn,Michigan,company,1407,Ford Motor Company (Canada),I21409547,CA,company,child,1
I1292974536,Ford Motor Company (United States),US,United States,Dearborn,Michigan,company,1407,Ford Motor Company (Czechia),I4210117707,CZ,company,child,2
I1292974536,Ford Motor Company (United States),US,United States,Dearborn,Michigan,company,1407,Ford Motor Company (France),I4210100359,FR,company,child,3
I1292974536,Ford Motor Company (United States),US,United States,Dearborn,Michigan,company,1407,Ford Motor Company (United Kingdom),I4210096757,GB,company,child,4
I1292966370,The Honourable Society of Lincoln's Inn,GB,United Kingdom,London,,other,1408,,,,,,1
I1293487830,Geisinger Medical Center,US,United States,Danville,Pennsylvania,healthcare,1409,Geisinger Health System,I54713919,US,healthcare,parent,1
I1293231726,Joslin Diabetes Center,US,United States,Boston,Massachusetts,facility,1410,Harvard University,I136199984,US,education,related,1
I1293448361,Institut de Radioprotection et de Sûreté Nucléaire,FR,France,Fontenay-aux-Roses,,government,1411,Laboratoire de Mécanique et Génie Civil,I4210115072,FR,facility,child,1
I1293448361,Institut de Radioprotection et de Sûreté Nucléaire,FR,France,Fontenay-aux-Roses,,government,1411,PhysicoChimie des Processus de Combustion et de l'Atmosphère,I4210139807,FR,facility,child,2
I1293555014,Islamic Azad University of Tabriz,IR,Iran,Tabriz,,education,1412,"Islamic Azad University, Tehran",I110525433,IR,education,parent,1
I1293502524,Loma Linda University Medical Center,US,United States,Loma Linda,California,healthcare,1413,Loma Linda University,I26347476,US,education,related,1
I1293612202,Toyota Motor Corporation (Switzerland),CH,Switzerland,Safenwil,,company,1414,Toyota Motor Corporation (Japan),I4210137853,JP,company,parent,1
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,Intergovernmental Oceanographic Commission of UNESCO,I4210098176,FR,government,child,1
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,Iranian National Commission for UNESCO,I4210141375,IR,government,child,2
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,Life Sciences International Postgraduate Educational Center,I4210119488,AM,facility,child,3
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,UNESCO Institute for Lifelong Learning,I141140421,DE,facility,child,4
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,UNESCO-UNEVOC International Centre for Technical and Vocational Education and Training,I2800144454,DE,education,child,5
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,"United Nations Educational, Scientific and Cultural Organization Afghanistan",I4210106709,AF,government,child,6
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,"United Nations Educational, Scientific and Cultural Organization Switzerland",I4210117803,CH,government,child,7
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,United Nations Economic and Social Council,I2801247003,US,government,parent,8
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,European Regional Centre for Ecohydrology,I4210130778,PL,facility,related,9
I1293226324,"United Nations Educational, Scientific and Cultural Organization",FR,France,Paris,,government,1415,IHE Delft Institute for Water Education,I2799973717,NL,education,related,10
I129302853,Roche (United States),US,United States,San Francisco,California,company,1416,Roche (Switzerland),I118019719,CH,company,parent,1
I1293302089,Swedish Meteorological and Hydrological Institute,SE,Sweden,Norrköping,,government,1417,Bolin Centre for Climate Research,I4210161097,SE,facility,child,1
I1293631320,American Institutes for Research,US,United States,Washington D.C.,District of Columbia,nonprofit,1418,,,,,,1
I1292848113,Baptist Hospital of Miami,US,United States,Miami,Florida,healthcare,1419,Baptist Health South Florida,I4210097785,US,healthcare,parent,1
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Coordenação de Aperfeicoamento de Pessoal de Nível Superior,I4210097716,BR,government,child,1
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Federal Center for Technological Education Celso Suckow da Fonseca,I158509141,BR,education,child,2
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Instituto Benjamin Constant,I240707841,BR,government,child,3
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Instituto Federal do Triângulo Mineir,I4210092444,BR,education,child,4
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Instituto Nacional de Educação de Surdos,I4210150931,BR,government,child,5
I1293487690,Ministry of Education,BR,Brazil,Brasília,,government,1420,Federal Government of Brazil,I2801200668,BR,government,parent,6
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,Chorley and South Ribble Hospital,I4210104071,GB,healthcare,child,1
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,Lytham Hospital,I4210138262,GB,healthcare,child,2
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,Royal Preston Hospital,I4210154214,GB,healthcare,child,3
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,University of Central Lancashire,I185852735,GB,education,related,4
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,University of Cumbria,I96698942,GB,education,related,5
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,University of Manchester,I28407311,GB,education,related,6
I1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,GB,United Kingdom,Preston,,healthcare,1421,University of St Andrews,I16835326,GB,education,related,7
I1292524976,Carter Center,US,United States,Atlanta,Georgia,nonprofit,1422,The Carter Center,I4210108262,ET,nonprofit,child,1
I1292815773,St. Joseph Hospital,US,United States,Nashua,New Hampshire,healthcare,1423,Covenant Health System,I4210145403,US,healthcare,parent,1
I1292896151,Forest Research Institute Malaysia,MY,Malaysia,Kuala Lumpur,,government,1424,Government of Malaysia,I2800327333,MY,government,parent,1
I1294182474,Cihan University,IQ,Iraq,Erbil,,education,1425,,,,,,1
I129335695,Shanghai Academy of Social Sciences,CN,China,Shanghai,,facility,1426,,,,,,1
I1293066303,Meise Botanic Garden,BE,Belgium,Meise,,archive,1427,,,,,,1
I129364015,Partners In Health,US,United States,Boston,Massachusetts,nonprofit,1428,,,,,,1
I1292585137,United States Social Security Administration,US,United States,Woodlawn,Maryland,government,1429,Government of the United States of America,I2800421839,US,government,parent,1
I1294126068,Australian Institute of Health and Welfare,AU,Australia,Canberra,Australian Capital Territory,government,1430,Department of Health,I3149551504,AU,government,parent,1
I1293309919,National Board of Medical Examiners,US,United States,Philadelphia,Pennsylvania,nonprofit,1431,,,,,,1
I1293052470,"Barking, Havering And Redbridge University Hospitals NHS Trust",GB,United Kingdom,London,,healthcare,1432,Harold Wood Hospital,I2799425988,GB,healthcare,child,1
I1293052470,"Barking, Havering And Redbridge University Hospitals NHS Trust",GB,United Kingdom,London,,healthcare,1432,King George Hospital,I4210094392,GB,healthcare,child,2
I1293052470,"Barking, Havering And Redbridge University Hospitals NHS Trust",GB,United Kingdom,London,,healthcare,1432,Queen's Hospital,I4210117242,GB,healthcare,child,3
I1293303778,Flanders Marine Institute,BE,Belgium,Ostend,,nonprofit,1433,,,,,,1
I1292842697,Environmental Systems Research Institute (United States),US,United States,Redlands,California,company,1434,,,,,,1
I1293796582,Seat (Spain),ES,Spain,Martorell,,company,1435,,,,,,1
I1292692585,National Museum of American History,US,United States,Washington D.C.,District of Columbia,archive,1436,,,,,,1
I1294174254,Project HOPE,US,United States,Berryville,Virginia,nonprofit,1437,,,,,,1
I129331126,Gaertner (United States),US,United States,Stamford,Connecticut,company,1438,,,,,,1
I1293811555,Department of Health,PH,Philippines,Manila,,government,1439,Government of the Philippines,I4210117550,PH,government,parent,1
I1292871996,MetLife (United States),US,United States,New York,New York,company,1440,,,,,,1
I1293055157,New America,US,United States,Washington D.C.,District of Columbia,nonprofit,1441,,,,,,1
I1293939003,Prostate Cancer Foundation of Australia,AU,Australia,Sydney,New South Wales,nonprofit,1442,,,,,,1
I1293334821,Ducks Unlimited Canada,CA,Canada,Stonewall,Manitoba,nonprofit,1443,Ducks Unlimited,I4210107169,US,nonprofit,parent,1
I1293456974,NatureServe,US,United States,Arlington,Virginia,nonprofit,1444,,,,,,1
I1293318137,Michelin (United States),US,United States,Greenville,South Carolina,company,1445,Michelin (France),I4210088980,FR,company,parent,1
