id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,7,A5030493034,P. D. Spudis,Universities Space Res. Assoc.,Universities Space Research Association,I1329765538,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,8,A5000035154,C. H. Acton,"Jet Propulsion Laboratory, California Institute of Technology",Jet Propulsion Lab,I1334627681,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,9,A5008565451,David Baker,University of Colorado Boulder,University of Colorado System,I2802236040,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,9,A5008565451,David Baker,University of Colorado Boulder,University of Colorado Boulder,I188538660,2
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,10,A5043488483,J. E. Blamont,CNES - Centre National d’Etudes Spatiales,Centre National d'Études Spatiales,I2799535048,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,11,A5008243840,B. J. Buratti,"Jet Propulsion Laboratory, California Institute of Technology",Jet Propulsion Lab,I1334627681,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,12,A5038852490,M. P. Corson,Research Support Instruments,Research Support Instruments (United States),I4210099556,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,13,A5088613905,Merton E. Davies,RAND,RAND Corporation,I1309849503,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,14,A5004670937,T. C. Duxbury,"Jet Propulsion Laboratory, California Institute of Technology",Jet Propulsion Lab,I1334627681,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,15,A5076012073,E. M. Eliason,"United, States Geological Survey.",United States Geological Survey,I1286329397,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,16,A5072674162,B. M. Jakosky,University of Colorado Boulder,University of Colorado System,I2802236040,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,16,A5072674162,B. M. Jakosky,University of Colorado Boulder,University of Colorado Boulder,I188538660,2
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,17,A5014484490,Joseph F. Kordas,Lawrence livermore National Laboratory,Lawrence Livermore National Laboratory,I1282311441,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,18,A5087138276,Isabella T. Lewis,Lawrence livermore National Laboratory,Lawrence Livermore National Laboratory,I1282311441,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,19,A5001816438,Christopher L. Lichtenberg,Naval Research Laboratory,United States Naval Research Laboratory,I1288214837,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,20,A5000974138,P. G. Lucey,Univ. of Hawaii at Manoa,University of Hawaii at Manoa,I117965899,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,21,A5065074391,E. Malaret,Applied Coherent Technology,Applied Coherent Technology (United States),I4210147722,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,22,A5001504808,Mark A. Massie,Pacific Advanced Technology,PAT Industries (United States),I4210143441,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,23,A5033307394,J. Resnick,Research Support Instruments,Research Support Instruments (United States),I4210099556,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,24,A5075587957,Chris Rollins,Research Support Instruments,Research Support Instruments (United States),I4210099556,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,25,A5009490245,H. S. Park,Lawrence livermore National Laboratory,Lawrence Livermore National Laboratory,I1282311441,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,26,A5026255560,A. S. McEwen,"United, States Geological Survey.",United States Geological Survey,I1286329397,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,27,A5019620894,Robert E. Priest,Lawrence livermore National Laboratory,Lawrence Livermore National Laboratory,I1282311441,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,28,A5084440348,C. M. Pieters,Brown University,John Brown University,I175594653,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,29,A5056016956,Robert A. Reisse,Science Inquiries,,,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,30,A5061477471,M. S. Robinson,"United, States Geological Survey.",United States Geological Survey,I1286329397,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,31,A5045718815,R. A. Simpson,Stanford University (),Stanford University,I97018004,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,32,A5077690822,David E. Smith,"NASA Goddard Space-Flight Center",Goddard Space Flight Center,I1306266525,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,33,A5069580491,T. Sorenson,Allied-Signal,,,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,34,A5041844220,R. W. Vorder Breugge,SAIC),,,1
W2069310031,70,The Clementine Mission to the Moon: Scientific Overview,1994-12-16,FALSE,358,journal-article,17737076,35,A5018571347,M. T. Zuber,Johns Hopkins University,Johns Hopkins University,I145311948,1
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,1,A5018571347,M. T. Zuber,"Department of Earth and Planetary Sciences, Johns Hopkins University, Baltimore, MD 21218, USA, and Laboratory for Terrestrial Physics, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA.",Goddard Space Flight Center,I1306266525,1
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,1,A5018571347,M. T. Zuber,"Department of Earth and Planetary Sciences, Johns Hopkins University, Baltimore, MD 21218, USA, and Laboratory for Terrestrial Physics, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA.",Johns Hopkins University,I145311948,2
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,2,A5077690822,David E. Smith,"Laboratory for Terrestrial Physics, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA.",Goddard Space Flight Center,I1306266525,1
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,3,A5006298640,F. G. Lemoine,"Laboratory for Terrestrial Physics, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA, and Astronomy Department, University of Maryland, College Park, MD 20742, USA.",Goddard Space Flight Center,I1306266525,1
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,3,A5006298640,F. G. Lemoine,"Laboratory for Terrestrial Physics, NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA, and Astronomy Department, University of Maryland, College Park, MD 20742, USA.","University of Maryland, College Park",I66946132,2
W2053257020,81,The Shape and Internal Structure of the Moon from the Clementine Mission,1994-12-16,FALSE,348,journal-article,17737077,4,A5047333821,Gregory A. Neumann,"Department of Earth & Planetary Sciences, Johns Hopkins University, Baltimore, MD 21218 (USA)",Johns Hopkins University,I145311948,1
W2089798246,114,Ancient Multiring Basins on the Moon Revealed by Clementine Laser Altimetry,1994-12-16,FALSE,149,journal-article,17737079,1,A5030493034,P. D. Spudis,"Lunar and Planetary Institute, 3600 Bay Area Boulevard, Houston, TX 77058, USA.",Lunar and Planetary Institute,I58286723,1
W2089798246,114,Ancient Multiring Basins on the Moon Revealed by Clementine Laser Altimetry,1994-12-16,FALSE,149,journal-article,17737079,2,A5015126523,J. J. Gillis,"Lunar and Planetary Institute, 3600 Bay Area Boulevard, Houston, TX 77058, USA.",Lunar and Planetary Institute,I58286723,1
W2089798246,114,Ancient Multiring Basins on the Moon Revealed by Clementine Laser Altimetry,1994-12-16,FALSE,149,journal-article,17737079,3,A5056016956,Robert A. Reisse,"Science Inquiries, 312 Patleigh Road, Catonsville, MD 21228, USA.",,,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,1,A5084440348,C. M. Pieters,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Brown University,I27804330,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,1,A5084440348,C. M. Pieters,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Providence College,I196272386,2
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,2,A5037026306,M. Staid,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Brown University,I27804330,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,2,A5037026306,M. Staid,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Providence College,I196272386,2
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,3,A5081810930,E. M. Fischer,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Brown University,I27804330,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,3,A5081810930,E. M. Fischer,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Providence College,I196272386,2
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,4,A5038031121,S. Tompkins,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Brown University,I27804330,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,4,A5038031121,S. Tompkins,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Providence College,I196272386,2
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,5,A5065966724,G. He,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Brown University,I27804330,1
W2092194227,91,A Sharper View of Impact Craters from Clementine Data,1994-12-16,FALSE,138,journal-article,17737078,5,A5065966724,G. He,"Department of Geological Sciences, Brown University, Providence, RI 02912, USA.",Providence College,I196272386,2
W2091250268,86,Seasonal Precipitation Timing and Ice Core Records,1994-12-16,FALSE,132,journal-article,17737083,1,A5080360436,Eric J. Steig,"Quaternary Isotope Laboratory, AK-60, University of Washington, Seattle, WA 98915, USA",University of Washington,I201448701,1
W2091250268,86,Seasonal Precipitation Timing and Ice Core Records,1994-12-16,FALSE,132,journal-article,17737083,2,A5044326817,P. M. Grootes,"Quaternary Isotope Laboratory, AK-60, University of Washington, Seattle, WA 98915, USA",University of Washington,I201448701,1
W2091250268,86,Seasonal Precipitation Timing and Ice Core Records,1994-12-16,FALSE,132,journal-article,17737083,3,A5043857296,Minze Stuiver,"Quaternary Isotope Laboratory, AK-60, University of Washington, Seattle, WA 98915, USA",University of Washington,I201448701,1
W2082653137,55,Maskelynite: Formation by Explosive Shock,1963-05-10,FALSE,126,journal-article,17737107,1,A5039970670,D. J. Milton,"U.S. Geological Survey, Menlo Park, California",United States Geological Survey,I1286329397,1
W2082653137,55,Maskelynite: Formation by Explosive Shock,1963-05-10,FALSE,126,journal-article,17737107,1,A5039970670,D. J. Milton,"U.S. Geological Survey, Menlo Park, California",Menlo School,I4210099336,2
W2082653137,55,Maskelynite: Formation by Explosive Shock,1963-05-10,FALSE,126,journal-article,17737107,2,A5020851603,P. S. de Carli,"Poulter Laboratories, Stanford Research Institute, Menlo Park",SRI International,I1298353152,1
W2088436981,103,Clementine Observations of the Aristarchus Region of the Moon,1994-12-16,FALSE,101,journal-article,17737082,1,A5026255560,A. S. McEwen,"U. S. Geological Survey, Flagstaff, AZ 86001, USA",Astrogeology Science Center,I4210111045,1
W2088436981,103,Clementine Observations of the Aristarchus Region of the Moon,1994-12-16,FALSE,101,journal-article,17737082,1,A5026255560,A. S. McEwen,"U. S. Geological Survey, Flagstaff, AZ 86001, USA",United States Geological Survey,I1286329397,2
W2088436981,103,Clementine Observations of the Aristarchus Region of the Moon,1994-12-16,FALSE,101,journal-article,17737082,2,A5061477471,M. S. Robinson,"U. S. Geological Survey, Flagstaff, AZ 86001, USA",Astrogeology Science Center,I4210111045,1
W2088436981,103,Clementine Observations of the Aristarchus Region of the Moon,1994-12-16,FALSE,101,journal-article,17737082,2,A5061477471,M. S. Robinson,"U. S. Geological Survey, Flagstaff, AZ 86001, USA",United States Geological Survey,I1286329397,2
