<tab:mvr_stats_year_firstlast>
              1.4280	              1.4597
              1.9740	              0.1485
           7177.5421	           7485.9883
              0.6715	              3.9681
              0.9859	              5.8780
              4.1346	              3.8701
              1.9695	              0.1156
           7432.5214	           6201.2448
              1.0059	              4.4178
              4.4973	             23.1785
              4.4468	              3.6023
              1.9711	              0.1028
           7333.5693	           6004.3502
              0.9639	              2.3320
              4.4466	             14.3303
