<tab:mvr_stats_year>
              1.5749	              1.5747
             11.3000	             13.3883
           8121.3265	           7894.7933
              0.2216	              0.9659
              0.3868	              1.9007
              4.2230	              3.5944
             11.6102	             10.6776
           8532.3038	           6644.9049
              0.3125	              0.9573
              1.5681	              6.0414
              4.7408	              3.8535
             10.5995	              9.4521
           8343.5681	           6553.4670
              0.3317	              0.7911
              1.7571	              5.1720
