<tab:mvr_stats_year_second>
              1.4844	              1.5053
              3.6322	              0.6721
           7369.7448	           7570.5391
              0.3866	              2.1652
              0.6074	              3.5780
              4.1260	              3.7246
              3.6189	              0.5185
           7784.7584	           6326.2428
              0.5333	              1.4057
              2.5282	              9.5759
              4.6506	              3.8987
              3.6020	              0.5190
           7585.5391	           6170.7604
              0.5911	              1.5774
              2.8759	              9.6590
